,article_id,author,content,date,division,highlight,is_new,last_date,lead,media_desc,media_src,media_type,title,url
0,24834437,Rozmawiała Beata Maciejewska,"Dr Rafał Dutkiewicz: Tak, w Berlinie, na listę warszawską. Ucieszyłem się, bo mogłem oddać głos na Michała Boniego, deputowanego do PE VIII kadencji. Niestety, nie dostał się.– Wolę słowo „porażka”. Eurowybory są przecież sprawdzianem przed jesienną bitwą. Klęska demobilizuje, a demokratycznym obowiązkiem jest przeciwstawienie się PiS-owi.Poza tym w dużych miastach Koalicja Europejska odniosła sukces, we Wrocławiu zdobyła 50,3 proc. głosów, o 20 proc. więcej niż partia Jarosława Kaczyńskiego. Za ten wybór chciałbym wrocławianom podziękować.",2019-05-28 07:07:00.000000,eurowybory 2019,"- Żeby wygrać wybory, trzeba czegoś więcej niż zjednoczenia kilku partii. Koalicja Europejska była moim zdaniem niezbędna, ale nie pomyślano o programie. Rozumiem, że anty-PiS jest spoiwem koalicji, ale co dalej? - mówi Rafał Dutkiewicz, były wieloletni prezydent Wrocławia.",False,2019-06-02 06:42:02.540074,"- Żeby wygrać wybory, trzeba czegoś więcej niż zjednoczenia kilku partii. Koalicja Europejska była moim zdaniem niezbędna, ale nie pomyślano o programie. Rozumiem, że ""anty-PiS"" jest spoiwem koalicji, ale co dalej? - mówi Rafał Dutkiewicz, były...",Rafał Dutkiewicz,"https://bi.im-g.pl/im/f6/0c/17/z24167158V,Rafal-Dutkiewicz.jpg",image,Rafał Dutkiewicz: Koalicja anty-PiS to za mało. Trzeba pomyśleć o programie,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24834437,rafal-dutkiewicz-koalicja-anty-pis-to-za-malo-trzeba.html"
1,24833085,Andrzej Hołdys,"Grupa badaczy z trzech renomowanych uczelni – Harvardu, Princeton i MIT – w artykule zamieszczonym w czasopiśmie „Nature Climate Change” opublikowała propozycję sztucznego obniżenia temperatury planety.Oczywiście nie dziś czy jutro, ale dopiero wtedy, gdy przekroczony zostanie próg klimatycznego bezpieczeństwa planety.- Czy i kiedy konieczne będzie sięgnięcie po taki nadzwyczajny środek, nie sposób dziś powiedzieć, bo  zależy to od przyszłych emisji gazów cieplarnianych. Najlepiej byłoby je szybko zredukować – mówi prof. David Keith, główny autor planu ratunkowego. Jak podkreśla, nie jest wcale zwolennikiem podejmowania takich ratunkowych interwencji, ale twierdzi zarazem, że trzeba je przygotować na wszelki wypadek.Mogą bowiem okazać się konieczne, by powstrzymać galopadę temperatur stwarzającą bezpośrednie zagrożenie dla setek milionów ludzi. Wtedy być może trzeba będzie ograniczyć ilość ciepła słonecznego docierającego do Ziemi. Ludzkość, aby zbić gorączkę, zacznie manipulować bilansem cieplnym globu.",2019-05-28 07:00:00.000000,klimat,"Naukowcy przedstawili plan sztucznego obniżenia temperatur na Ziemi, gdyby zaczęły one rosnąć zbyt szybko. Jakie byłyby skutki uboczne takiej interwencji?",False,2019-06-02 06:42:02.540074,"Naukowcy przedstawili plan sztucznego obniżenia temperatur na Ziemi, gdyby zaczęły one rosnąć zbyt szybko. Jakie byłyby skutki uboczne takiej interwencji?",Susza,"https://bi.im-g.pl/im/f0/b0/17/z24838640V,Susza.jpg",image,Jak schłodzić Ziemię. Naukowcy przedstawiają broń ostatniej szansy dla ludzkości,"http://wyborcza.pl/7,75400,24833085,jak-schlodzic-ziemie.html"
2,24834899,Dariusz Wołowski,"Krzysztof Wielicki: – Ten widok rzeczywiście szokuje, ale ja widziałem już zdjęcie z 2012 roku, tylko nie spod szczytu Everestu, ale z przełęczy południowej, gdzie ludzie z wypraw komercyjnych już wtedy stali w korkach. Najwyższy szczyt Ziemi pada ofiarą jakiegoś owczego pędu, tłumy turystów postawiły sobie za punkt honoru, by postawić na nim swoją stopę. Są tam wciągani, wnoszeni przez Szerpów za ciężkie pieniądze. Administracja nepalska pobiera za pozwolenie po 10 tys. dolarów od głowy. To oczywiście już dawno nie ma nic wspólnego z himalaizmem jako sportem, ja bym to nazwał turystyką wysokogórską. Ludzie płacą i wierzą, że w rękach fachowców są bezpieczni, ale jak widać po ofiarach ostatniej środy, nie jest to prawdą.",2019-05-28 06:54:00.000000,himalaizm,"- Turystyka wysokogórska już od dawna nie ma nic wspólnego z himalaizmem. Tabuny bogatych ludzi za ciężkie pieniądze wprowadza się na najwyższy szczyt Ziemi, żeby w gabinecie powiesili sobie pamiątkowe zdjęcie - mówi Krzysztof Wielicki, pierwszy człowiek, który wszedł na Mount Everest zimą (w 1980 r.).",False,2019-06-02 06:42:02.540074,"- Turystyka wysokogórska już od dawna nie ma nic wspólnego z himalaizmem. Tabuny bogatych ludzi za ciężkie pieniądze wprowadza się na najwyższy szczyt Ziemi, żeby w gabinecie powiesili sobie pamiątkowe zdjęcie - mówi legendarny himalaista.",,https://bi.im-g.pl/im/19/ac/17/z24822809V.jpg,image,Mount Everest absurdu. Krzysztof Wielicki o korkach na najwyższym szczycie Ziemi,"http://wyborcza.pl/7,154903,24834899,mount-everest-absurdu-krzysztof-wielicki-o-korkach-na-najwyzszym.html"
3,24835119,rw,"Zginęły trzy osoby, w tym 12-letnia dziewczynka, a co najmniej 15 innych dzieci zostało rannych w wyniku ataku nożownika - podaje CNN. Trzecią osobą, która nie żyje, jest napastnik. To mężczyzna po pięćdziesiątce, który miał dźgnąć się w szyję. Zmarł z powodu odniesionych obrażeń. Motyw ataku jest nieznany.Ofiary zabrano do czterech różnych szpitali. Rzecznik jednego z nich potwierdził śmierć młodej dziewczyny i 39-letniego mężczyzny. Telewizja NHK poinformowała we wtorek, że trzy osoby - w tym uczeń szkoły podstawowej - były w stanie krytycznym. Nie jest jasne, czy dziewczyna, która zmarła, była wśród tej trójki. Kierowca autobusu szkolnego powiedział NHK, że widział podejrzanego zbliżającego się do kolejki uczniów, którzy czekali na autobus  jadący do pobliskiej prywatnej szkoły w dzielnicy mieszkalnej w Kawasaki.BBC podaje, że napastnik zaczął dźgać dzieci, a następnie wsiadł za nimi do autobusu. Główny sekretarz rządu Japonii Yoshihide Suga powiedział, że ""to był przerażający atak"". ",2019-05-28 07:37:00.000000,japonia,Grupa dzieci w wieku szkolnym czekających na autobus została zaatakowana przez nożownika w mieście Kawasaki.,False,2019-06-02 06:42:02.540074,Grupa dzieci w wieku szkolnym czekających na autobus została zaatakowana przez nożownika w mieście Kawasaki.,"Służby na miejscu ataku nożownika. Morderca zaatakował uczniów czekających na szkolny autobus. Kilkanaście osób jest rannych. Kawasaki niedaleko Tokio, Japonia, 28 maja 2019","https://bi.im-g.pl/im/44/af/17/z24835140V,Sluzby-na-miejscu-ataku-nozownika--Morderca-zaatak.jpg",image,"Japonia. Atak nożownika, nie żyją trzy osoby","http://wyborcza.pl/7,75399,24835119,japonia-atak-nozownika-dwie-osoby-nie-zyja.html"
4,24834437,Rozmawiała Beata Maciejewska,"Dr Rafał Dutkiewicz: Tak, w Berlinie, na listę warszawską. Ucieszyłem się, bo mogłem oddać głos na Michała Boniego, deputowanego do PE VIII kadencji. Niestety, nie dostał się.– Wolę słowo „porażka”. Eurowybory są przecież sprawdzianem przed jesienną bitwą. Klęska demobilizuje, a demokratycznym obowiązkiem jest przeciwstawienie się PiS-owi.Poza tym w dużych miastach Koalicja Europejska odniosła sukces, we Wrocławiu zdobyła 50,3 proc. głosów, o 20 proc. więcej niż partia Jarosława Kaczyńskiego. Za ten wybór chciałbym wrocławianom podziękować.",2019-05-28 07:07:00.000000,eurowybory 2019,"- Żeby wygrać wybory, trzeba czegoś więcej niż zjednoczenia kilku partii. Koalicja Europejska była moim zdaniem niezbędna, ale nie pomyślano o programie. Rozumiem, że anty-PiS jest spoiwem koalicji, ale co dalej? - mówi Rafał Dutkiewicz, były wieloletni prezydent Wrocławia.",False,2019-06-02 06:42:02.540074,"- Żeby wygrać wybory, trzeba czegoś więcej niż zjednoczenia kilku partii. Koalicja Europejska była moim zdaniem niezbędna, ale nie pomyślano o programie. Rozumiem, że anty-PiS jest spoiwem koalicji, ale co dalej? - mówi Rafał Dutkiewicz, były...",Rafał Dutkiewicz,"https://bi.im-g.pl/im/f6/0c/17/z24167158V,Rafal-Dutkiewicz.jpg",image,Rafał Dutkiewicz: Koalicja anty-PiS to za mało. Trzeba pomyśleć o programie,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24834437,rafal-dutkiewicz-koalicja-anty-pis-to-za-malo-trzeba.html"
5,24833839,Dawid Szymczak,"Lasy Państwowe poinformowały w specjalnym komunikacie, że na terenie Nadleśnictwa Łopuchówko z samolotów zrzucany będzie środek chemiczny MOSPILAN 20 SP, który ma ograniczyć liczebność chrabąszcza majowego. – „Groźnego szkodnika drzewostanów i upraw leśnych, a także rolniczych i sadowniczych” – czytamy w ogłoszeniu. – „Najpoważniejsze szkody wyrządzają larwy chrabąszczy, pędraki, które obgryzając korzenie sadzonek zagrażają trwałości upraw” – wyjaśniają Lasy Państwowe. Preparat, który zawiera szkodliwy dla ptaków Acetamipiryd, został zrzucony 23 maja.- Największy problem z tymi środkami polega na tym, że są bardzo nieselektywne. To znaczy, że uderzają w całą grupę bezkręgowców, które występują w lasach - w tym w szkodniki. I tutaj spełniają swoją rolę z punktu widzenia leśnika, ale pożyteczne i chronione zwierzęta mogą obrywać podwójnie – tłumaczy dr Żmihorski. - Po pierwsze, ptaki zjadają bezkręgowce, w których skumulowana jest trucizna. A po drugie, mamy teraz okres, w którym ptaki karmią swoje pisklęta, dlatego dwójka rodziców robi co może, żeby dostarczyć im pokarm i od tego, jak im pójdzie zależy życie piskląt. Opryski w tym okresie powodują, że znacznie spada liczba bezkręgowców w lesie, więc ptakom bardzo brakuje pożywienia. A trzeba jeszcze pamiętać, że ta część bezkręgowców, które znajdą, może być skażona insektycydem – wyjaśnia. ",2019-05-28 07:00:00.000000,Lasy Państwowe,"Lasy Państwowe zrzucają z samolotów na pola niedaleko Poznania środek chemiczny zawierający Acetamipiryd. - Jest wysoce toksyczny dla ptaków - zaznacza Michał Żmihorski, doktor biologii z Uniwersytetu Rolniczego w Uppsali. Trwa okres lęgowy. Co z pisklętami, które potrzebują pożywienia?",False,2019-06-02 06:42:02.540074,"Lasy Państwowe zrzucają z samolotów na pola niedaleko Poznania środek chemiczny zawierający Acetamipiryd. - Jest wysoce toksyczny dla ptaków - zaznacza Michał Żmihorski, doktor biologii z Uniwersytetu Rolniczego w Uppsali. Trwa okres lęgowy. Co z...",Stosowany do oprysku środek jest toksyczny dla ptaków,"https://bi.im-g.pl/im/b9/ae/17/z24833977V,Stosowany-do-oprysku-srodek-jest-toksyczny-dla-pta.jpg",image,Lasy Państwowe zrzuciły na pola pod Poznaniem toksyczny środek chemiczny. Podczas oprysków oberwały ptaki,"http://poznan.wyborcza.pl/poznan/7,36001,24833839,lasy-panstwowe-walczyly-z-chrabaszczami-na-polach-pod-poznaniem.html"
6,24834899,Dariusz Wołowski,"Krzysztof Wielicki: – Ten widok rzeczywiście szokuje, ale ja widziałem już zdjęcie z 2012 roku, tylko nie spod szczytu Everestu, ale z przełęczy południowej, gdzie ludzie z wypraw komercyjnych już wtedy stali w korkach. Najwyższy szczyt Ziemi pada ofiarą jakiegoś owczego pędu, tłumy turystów postawiły sobie za punkt honoru, by postawić na nim swoją stopę. Są tam wciągani, wnoszeni przez Szerpów za ciężkie pieniądze. Administracja nepalska pobiera za pozwolenie po 10 tys. dolarów od głowy. To oczywiście już dawno nie ma nic wspólnego z himalaizmem jako sportem, ja bym to nazwał turystyką wysokogórską. Ludzie płacą i wierzą, że w rękach fachowców są bezpieczni, ale jak widać po ofiarach ostatniej środy, nie jest to prawdą.",2019-05-28 06:54:00.000000,himalaizm,"- Turystyka wysokogórska już od dawna nie ma nic wspólnego z himalaizmem. Tabuny bogatych ludzi za ciężkie pieniądze wprowadza się na najwyższy szczyt Ziemi, żeby w gabinecie powiesili sobie pamiątkowe zdjęcie - mówi Krzysztof Wielicki, pierwszy człowiek, który wszedł na Mount Everest zimą (w 1980 r.).",False,2019-06-02 06:42:02.540074,"- Turystyka wysokogórska już od dawna nie ma nic wspólnego z himalaizmem. Tabuny bogatych ludzi za ciężkie pieniądze wprowadza się na najwyższy szczyt Ziemi, żeby w gabinecie powiesili sobie pamiątkowe zdjęcie - mówi Krzysztof Wielicki, pierwszy...",,https://bi.im-g.pl/im/19/ac/17/z24822809V.jpg,image,Mount Everest absurdu. Krzysztof Wielicki o korkach na najwyższym szczycie Ziemi,"http://wyborcza.pl/7,154903,24834899,mount-everest-absurdu-krzysztof-wielicki-o-korkach-na-najwyzszym.html"
7,24834832,ds  th,"Aż 1140 osób głosowało w Częstochowie i powiatach wokół miasta na podstawie zaświadczeń o prawie do głosowania. Mógł je pobrać każdy, kto w dniu eurowyborów 2019 planował przebywać poza miejscem stałego zamieszkania. Częstochowianie zresztą także zadbali o takie zaświadczenia – w urzędzie miasta pobrało je 839 osób.Wiele wskazuje na to, że w przypadku osób, które w dniu głosowania znalazły się w Częstochowie, chodzi głównie o uczestników zjazdów, pielgrzymek i spotkań na Jasnej Górze. Było ich w niedzielę wyborczą 26 maja sporo: pielgrzymka samorządowców, służby zdrowia, rekolekcje Bractwa NMP Królowej Korony Polskiej, w sobotę od popołudnia do nocy na Jasnej Górze spotykała się młodzież Radia Maryja.W lokalu wyborczym w zespole szkolno-przedszkolnym przy ul. Barbary, w którym głosują paulini, osób legitymujących się takim zaświadczeniem było aż 95. W Zespole Szkół Technicznych przy al. Jana Pawła II – 39, w TZN, też przy al. Jana Pawła II – 11, w szkole podstawowej nr 14 – 10, a w LO Sienkiewicza w Alejach NMP prowadzących na Jasna Górę – 17. W innych lokalach wyborczych także się takie osoby zdarzały, ale raczej pojedyncze.",2019-05-28 07:17:00.000000,eurowybory 2019,"Elektorat PiS był bardzo zmobilizowany. Np. w gminie Olsztyn k. Częstochowy przed lokalami wyborczymi zatrzymały się dwa autokary, jeden z księżmi, drugi z pielgrzymami wracającymi z Jasnej Góry. Pasażerowie mieli zaświadczenia ze swoich gmin, by móc zagłosować poza miejscem zamieszkania.",False,2019-06-02 06:42:02.540074,"Elektorat PiS był bardzo zmobilizowany. Np. w gminie Olsztyn k. Częstochowy przed lokalami wyborczymi zatrzymały się dwa autokary, jeden z księżmi, drugi z pielgrzymami wracającymi z Jasnej Góry. Pasażerowie mieli zaświadczenia ze swoich gmin, by...",,http://bi.gazeta.pl/im/64/a1/13/z20586340V.jpg,image,"Eurowybory 2019. Pielgrzymi przyjechali do Częstochowy z zaświadczeniami, by móc tu zagłosować","http://czestochowa.wyborcza.pl/czestochowa/7,48725,24834832,eurowybory-2019-pielgrzymi-przyjechali-do-czestochowy-z-zaswiadczeniami.html"
