Unnamed: 0,Unnamed: 0.1,article_id,author,content,date,division,highlight,is_new,last_date,lead,media_desc,media_src,media_type,title,url
,,24851392,Michał Tokarczyk,,2019-01-06 14:23:00,,,True,,"Trójmiejskie feministki manifestowały w sobotę pod rezydencją metropolity gdańskiego Sławoja Leszka Głódzia. Na ogrodzeniu zawiesiły pluszowe zabawki, które mają przypominać o ofiarach księży pedofilów.",,,,Kościół jest winny!. Akcja przeciw księżom pedofilom pod rezydencją arcybiskupa Sławoja Leszka Głódzia,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24851392,kosciol-jest-winny-akcja-przeciw-ksiezom-pedofilom-pod-rezydencja.html"
,,24849772,Joanna Grabowska,,2019-01-06 14:18:00,,,True,,"Naukowcy z Uniwersytetu Cambridge zbadali koprolity, czyli skamieniałe kupy ludzkie, znalezione w słynnej neolitycznej osadzie Çatalhöyük w Turcji. Pochodziły z czasów, gdy ta osada zaczynała się przekształcać w jedno z pierwszych prehistorycznych...",,,,"W skamieniałych odchodach odkryli pasożyty, które dręczyły ludzi 8 tys. lat temu","http://wyborcza.pl/7,75400,24849772,te-pasozyty-doskwieraly-ludziom-juz-8-tysiecy-lat-temu-doskwieraly.html"
,,24851099,Maciej Orłowski,,2019-01-06 13:06:00,,,True,,"Departament Sprawiedliwości przygotowuje się do dochodzenia antymonopolowego przeciwko koncernowi Alphabet, do której należy Google - podaje dziennik ""The Wall Street Journal"".",,,,Biały Dom kręci bicz na Google'a. Trwają przygotowania do postępowania antymonopolowego,"http://wyborcza.pl/7,156282,24851099,departament-sprawiedliwosci-przygotowuje-dochodzenie-antymonopolowe.html"
,,24851242,Paweł Rutkiewicz,,2019-01-06 13:03:00,,,True,,Tragiczny w skutkach pożar wybuchł w opuszczonym kościele przy ul. Żeromskiego 56. W akcji brało udział 10 zastępów straży pożarnej. W pożarze zginęła jedna osoba.,,,,Pożar zabytkowego kościoła w Łodzi. Jedna osoba nie żyje,"http://lodz.wyborcza.pl/lodz/7,35136,24851242,tragiczny-pozar-zabytkowego-kosciola-w-lodzi-jedna-osoba-nie.html"
,,24850040,Wacław Radziwinowicz,,2019-01-06 12:34:00,,,True,,"Choć wiernych ubywa, w Rosji codziennie otwierane są trzy cerkwie. W wielu miejscach budzi to protesty. Rosjanom nie podoba się też wznoszenie coraz to nowych rezydencji dla patriarchy Cyryla",,,,Rosyjska Cerkiew kłuje wiernych w oczy,"http://wyborcza.pl/7,75399,24850040,rosyjska-cerkiew-kluje-wiernych-w-oczy.html"
,,24851189,moż,,2019-01-06 12:25:00,,,True,,"Na łączeniu niepogodzonych i budowaniu mostów spędziła całe życie. 91-letnia Irena Veisaite, litewska intelektualistka, badaczka, krytyk teatralny i obrończyni praw człowieka otrzymała w Sejnach tytuł Człowieka Pogranicza. To pierwsza kobieta...",,,,Przebaczyć i tworzyć przyszłość. Irena Veisaite Człowiekiem Pogranicza,"http://bialystok.wyborcza.pl/bialystok/7,35241,24851189,przebaczyc-i-tworzyc-przyszlosc-irena-veisaite-czlowiekiem.html"
,,24851178,OS,,2019-01-06 12:05:00,,,True,,Zmarła 71-letnia Paula Whitelaw. Kobieta przewróciła się na schodach na lotnisku w Krakowie i zraniła w głowę. O jej śmierci donosi dziś większość brytyjskich mediów.,,,,71-letnia Brytyjka przewróciła się na lotnisku w Krakowie. Trzy tygodnie później zmarła,"http://krakow.wyborcza.pl/krakow/7,44425,24851178,71-letnia-brytyjka-przewrocila-sie-na-lotnisku-w-krakowie-trzy.html"
,,24851134,oprac. mam,,2019-01-06 11:28:00,,,True,,Wypadek polskiego autokaru z dziećmi w Austrii. Młodzież ze szkoły podstawowej w Żarkach w woj. śląskim jechała na zieloną szkołę do Włoch - poinformowało radio RMF FM. Nikt nie odniósł poważniejszych obrażeń.,,,,Wypadek autokaru na autostradzie pod Wiedniem. Na wycieczkę jechali uczniowie z Żarek,"http://czestochowa.wyborcza.pl/czestochowa/7,48725,24851134,wypadek-autokaru-na-autostradzie-pod-wiedniem-na-wycieczke.html"
,,24846643,Michalina Bednarek,,2019-01-06 10:30:00,,,True,,"Przyszli małżonkowie, których córka zaciska szczękę, aż zęby zgrzytają, pani Renata, bo jej palce u nóg narastają na siebie, i Barbara, choć nie wierzy, a za nimi też ja. Nie zdążyłam otworzyć ust, a on już mi masował podbrzusze.",,,,"Kolejka do bioenergoterapeuty. Taki ma dar, że ludzie przychodzą i wkładają pieniądze","http://katowice.wyborcza.pl/katowice/7,35055,24846643,kolejka-do-bioenergoterapeuty-taki-ma-dar-ze-ludzie-przychodza.html"
,,24850281,Angelika Pitoń  Dominika Wantuch,,2019-01-06 06:00:00,,,True,,"Podczas gdy świat mówi o odchodzeniu od węgla i wygaszaniu górnictwa, małopolscy radni PO domagają się pomocy publicznej dla nierentownych kopalń. Z podobnym wnioskiem zamierza wystąpić też PiS.",,,,Małopolscy radni PO w obronie nierentownych kopalń węgla,"http://krakow.wyborcza.pl/krakow/7,44425,24850281,malopolscy-radni-po-w-obronie-nierentownych-kopaln-wegla.html"
,,24850277,Anna Gorczyca,,2019-01-06 08:48:00,,,True,,"Eurowybory 2019. Pełnomocnik Komitetu Wyborczego PiS Krzysztof Sobolewski powiadomił PKW, że w czasie kampanii wyborczej na profilu Elżbiety Łukacijewskiej pojawiła się reklama sponsorowana przez Europejską Partię Ludową. Sobolewski nie wyklucza, że...",,,,Eurowybory 2019. PiS donosi na Elżbietę Łukacijewską do Państwowej Komisji Wyborczej,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,24850277,pis-donosi-na-elzbiete-lukacijewska-do-panstwowej-komisji-wyborczej.html"
,,24846925,Beata Maciejewska,,2019-01-06 08:45:00,,,True,,"Uważam, iż kardynał Gulbinowicz powinien sam oddać honorowe obywatelstwo Wrocławia, chociażby ze względu na szacunek do pokrzywdzonych. A później wyjaśnić całą sprawę - mówi Władysław Frasyniuk.",,,,"Frasyniuk: Kardynał Gulbinowicz, jak cały Kościół, się pogubił. Powinien sam oddać honorowe obywatelstwo Wrocławia","http://wroclaw.wyborcza.pl/wroclaw/7,35771,24846925,pedofilia-w-koscielefrasyniuk-kard-gulbinowicz-jak-caly-kosciol.html"
,,24850052,Maciej Sandecki,,2019-01-06 06:11:00,,,True,,"Przed ECS stanął w piątek okrągły stół, nowy mebel miejski, który będzie miejscem debat przez najbliższe 11 dni Święta Wolności i Solidarności w Gdańsku. Program obchodów jest niezwykle bogaty. W dniach 1-4 czerwca komunikacja miejska w Gdańsku...",,,,"Przed ECS stanął okrągły stół, nowy mebel miejski na obchody 4 czerwca. Nie będzie na nich prezydenta Dudy","http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24850052,przed-ecs-stanal-okragly-stol-nowy-mebel-miejski-na-obchody.html"
,,24849237,Dorota Oczak-Stach,,2019-01-06 06:46:00,,,True,,"Ponad pół tysiąca kilometrów wzdłuż Nysy Łużyckiej i Odry w 10 dni. Takie wyzwanie podjęli biegacze amatorzy, by w akcji ""Przekraczając granice"", zebrać pieniądze na rehabilitację chłopaka ze złamanym kręgosłupem. Dziś (w sobotę) mają dotrzeć do...",,,,Więcej niż maraton dziennie. Graniczny bieg dla sparaliżowanego rolkarza,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24849237,wiecej-niz-maraton-dziennie-graniczny-bieg-dla-sparalizowanego.html"
