,article_id,author,content,date,division,highlight,is_new,last_date,lead,media_desc,media_src,media_type,title,url
10,24810936,OS,"Dzwon ma już imię: ""Józef z Nazaretu"". Będzie ważył blisko 700 kilogramów, zostanie odlany w końcu maja w Pracowni Ludwisarskiej Jana Felczyńskiego w Przemyślu.Dołączy do czterech wiszących już w świątyni dzwonów (Półzygmunt, Tenebrat, Misjonał i najstarszy, tzw. Campana antiqua) i gongów. Po raz pierwszy zadzwoni 1 stycznia 2020 roku, w czasie, gdy bazylika Mariacka będzie obchodziła jubileusz swojego 700-lecia.Jest już przygotowana i ozdobiona motywami graficznymi jego forma. Oprócz postaci św. Józefa znajdzie się na nim m.in. herb Krakowa, herb metropolity krakowskiego nawiązujący do trzech cnót: wiary, nadziei i miłości oraz herb fundatora pierwszej świątyni mariackiej – biskupa krakowskiego Iwo Odrowąża.Dzwon poświęcony zostanie w sierpniu tego roku. Od tego czasu będzie go można oglądać w przykościelnej kaplicy.",2019-05-21 18:22:00.000000,Bazylika Mariacka,W bazylice Mariackiej w Krakowie zawiśnie nowy dzwon. Świątynia dostanie go z okazji swojego 700-lecia.,True,2019-05-23 19:56:05.718455,W bazylice Mariackiej w Krakowie zawiśnie nowy dzwon. Świątynia dostanie go z okazji swojego 700-lecia.,Dzwon Józef z Nazaretu na 700-lecie Bazyliki Mariackiej w Krakowie,"https://bi.im-g.pl/im/86/a9/17/z24811142V,Dzwon-Jozef-z-Nazaretu-na-700-lecie-Bazyliki-Maria.jpg",image,Nowy dzwon Józef z Nazaretu dla bazyliki Mariackiej w Krakowie,"http://krakow.wyborcza.pl/krakow/7,44425,24810936,nowy-dzwon-w-bazylice-mariackiej-w-krakowie.html"
11,24811167,Kamil Siałkowski,"Konrad ma 35 lat, studiował mechatronikę, pracuje w spółce zajmującej się patentami. Furgonetkę marki Żuk zauważył przed szpitalem im. prof. Orłowskiego przy ul. Czerniakowskiej. – Byłem świadkiem sytuacji, jak na widok zbezczeszczonych ludzkich zwłok rozpłakało się ok. czteroletnie dziecko. Staram się tam nie wozić mojego rocznego syna. Takie treści nie powinny być wystawiane na widok publiczny – przekonuje.– Można manifestować swoje poglądy. Nic nie mam do tych napisów, ale pokazywanie ludzkich szczątków jest nie na miejscu, zwłaszcza w ruchliwych miejscach, przy szpitalach, przedszkolach czy szkołach. Nie może być tak, że jestem zmuszony do oglądania takich treści – mówi Konrad. Zawiadomienie w sprawie furgonetki złożył w lipcu.W tym samym czasie i miejscu furgonetkę widział też 32-letni Michał, prawnik z Warszawy. Również zawiadomił policję. – Zdjęcia miały charakter drastyczny. To były martwe płody ssaków, prawdopodobnie ludzi, był fragment główki. I wizerunek szpitala z podpisem: „Aborcyjna rzeźnia nr 1 w Polsce”. Dyskomfort, szok, niesmak – to czułem, gdy tam przejeżdżałem – opowiada.",2019-05-21 19:00:00.000000,sąd,"Śródmiejska policja uważa, że antyaborcyjna furgonetka, którą fundacja Pro - Prawo do Życia parkuje przed warszawskimi szpitalami i szkołami, łamie prawo. Mariusz D. z zarządu fundacji stanął przed sądem.",True,2019-05-23 19:56:05.718455,"Śródmiejska policja uważa, że antyaborcyjna furgonetka, którą fundacja Pro - Prawo do Życia parkuje przed warszawskimi szpitalami i szkołami, łamie prawo. Mariusz D. z zarządu fundacji stanął przed sądem.",Furgonetka antyaborcyjna odholowana sprzed Szpitala Bielańskiego,"https://bi.im-g.pl/im/74/52/17/z24456820V,Furgonetka-antyaborcyjna-odholowana-sprzed-Szpital.jpg",image,Czy zdjęcia płodów naruszają prawo? Sąd zajmie się furgonetkami antyaborcyjnymi,"http://warszawa.wyborcza.pl/warszawa/7,54420,24811167,czy-zdjecia-plodow-naruszaja-prawo-sad-zajmie-sie-furgonetkami.html"
12,24811029,Rafał Wójcik  Michał Wilgocki,"– Trzeba będzie także ujawnić źródła, które doprowadziły do tego, że się posiada i ma na własność jakieś drogie przedmioty, na przykład nieruchomości, bo to też jest bardzo ważne – stwierdził Jarosław Kaczyński. – Krótko mówiąc, będzie trzeba wyjaśnić, skąd się ma majątek, bo to nie w każdym wypadku jest zupełnie jasne.Prezes PiS stwierdził, że nowe prawo powinno dotyczyć posłów, członków rządu, wojewodów i wicewojewodów oraz marszałków i wicemarszałków województw.Wystąpienie Kaczyńskiego to efekt publikacji „Wyborczej”, która ujawniła kulisy transakcji, jaką w 2002 roku przeprowadził 31-letni wówczas Mateusz Morawiecki. Został wtedy członkiem zarządu banku BZ WBK. Dzięki znajomości z abp. Henrykiem Gulbinowiczem kupił od proboszcza wrocławskiej parafii garnizonowej pw. św. Elżbiety 15 ha gruntów na wrocławskim osiedlu Oporów.",2019-05-21 18:59:00.000000,Kraj,"- Jesteśmy gotowi w bardzo krótkim czasie uchwalić ustawę, na podstawie której będzie trzeba ujawniać majątki także małżonków [polityków], osób pozostających we wspólnym pożyciu oraz dorosłych dzieci - powiedział prezes PiS w Słupsku.",True,2019-05-23 19:56:05.718455,"- Jesteśmy gotowi w bardzo krótkim czasie uchwalić ustawę, na podstawie której będzie trzeba ujawniać majątki także małżonków [polityków], osób pozostających we wspólnym pożyciu oraz dorosłych dzieci - powiedział prezes PiS w Słupsku.",Prezes PiS Jarosław Kaczyński podczas przemówienia.,"https://bi.im-g.pl/im/48/a9/17/z24811080V,Prezes-PiS-Jaroslaw-Kaczynski-podczas-przemowienia.jpg",image,Kaczyński po śledztwie Wyborczej: Jesteśmy gotowi uchwalić ustawę o jawności majątków rodzin polityków,"http://wyborcza.pl/7,75398,24811029,kaczynski-reaguje-po-sledztwie-wyborczej-jestesmy-gotowi.html"
13,24811148,Maciej Czarnecki,"– Przedstawiamy nową ofertę, by znaleźć wspólną płaszczyznę w parlamencie. To jedyny sposób, żeby zrealizować brexit – powiedziała Theresa May podczas wtorkowego wystąpienia dla mediów.Premier obiecała, że jeśli posłowie przegłosują umowę rozwodową, którą w styczniu i marcu odrzucali już trzykrotnie, dostaną szansę, by zagłosować nad drugim referendum. Zaznaczyła, że sama nie jest zwolenniczką powtórnego głosowania, ale uznaje, że niektórzy są innego zdania.Rząd chce przeprowadzić głosowanie nad umową między 4 a 6 czerwca. Tym razem obuduje ją całą ustawą o wyjściu z UE. May obiecała, że w toku prac nad nią parlament zadecyduje, czy i na jakich zasadach Wielka Brytania powinna być tymczasowo w unii celnej – to kwestia, której rządzącym torysom nie udało się ustalić podczas sześciotygodniowych negocjacji z opozycyjną Partią Pracy.Aby przezwyciężyć sprzeciw północnoirlandzkich unionistów z jej własnej partii, premier zapowiedziała, że rząd postara się do grudnia 2020 r. wypracować alternatywy, by zastąpić kontrowersyjny irlandzki backstop, czyli rozwiązanie mające zapewnić brak „twardej” granicy między Irlandią a Irlandią Północną. Gdyby się to udało, backstop nigdy nie wszedłby w życie. Ale nawet gdyby wszedł, z mocy ustawy przyszły rząd nie będzie mógł wprowadzać odrębnych regulacji dla Irlandii Północnej i pozostałych części Zjednoczonego Królestwa.",2019-05-21 18:47:00.000000,Świat,"Brytyjska premier przedstawiła we wtorek przed kamerami nową ofertę w sprawie brexitu. Liczy, że dzięki niej uda się przeforsować w parlamencie porozumienie rozwodowe wynegocjowane z Brukselą.",True,2019-05-23 19:56:05.718455,"Brytyjska premier przedstawiła we wtorek przed kamerami nową ofertę w sprawie brexitu. Liczy, że dzięki niej uda się przeforsować w parlamencie porozumienie rozwodowe wynegocjowane z Brukselą.","Brytyjska premier Theresa May podczas wystąpienia dla mediów, Londyn, 21 maja 2019 r.","https://bi.im-g.pl/im/91/a9/17/z24811153V,Brytyjska-premier-Theresa-May-podczas-wystapienia-.jpg",image,"Theresa May obiecuje posłom głosowanie nad drugim referendum, jeśli poprą jej umowę brexitową","http://wyborcza.pl/7,75399,24811148,theresa-may-obiecuje-poslom-glosowanie-nad-drugim-referendum.html"
14,24807911,Mateusz Kokoszkiewicz,"Działka przy ul. Mokronoskiej od średniowiecza do 1810 r. należała do wrocławskiej kapituły katedralnej. Została przejęta przez państwo pruskie w 1810 r., wraz z sekularyzacją dóbr kościelnych w Prusach. Po II wojnie światowej znajdowało się tam Państwowe Gospodarstwo Rolne „Oporów”.Ogólny plan zagospodarowania Wrocławia uchwalono jeszcze pod koniec PRL-u, w 1988 r. Działka przy ul. Mokronoskiej przeznaczona była w nim wyłącznie pod uprawy rolne. Można było budować tylko obiekty bezpośrednio związane z produkcją rolną, a także zakładać sady, łąki i pastwiska. Plan nie przewidywał drogi i budowy obiektów usługowych.Jednak wszystkie plany ogólne utraciły moc w 2003 r. A zanim wrocławski plan stracił ważność – w 2001 r. za prezydentury Stanisława Huskowskiego – wrocławska rada miejska uchwaliła przystąpienie do nowego planu zagospodarowania dla obszaru na Oporowie. Mateusz Morawiecki był wtedy radnym sejmiku dolnośląskiego.",2019-05-21 18:02:00.000000,mateusz morawiecki,"Na działce kupionej przez premiera Mateusza Morawieckiego i należącej do jego żony Iwony zaplanowano budowę nowej drogi, a na pozostałej części może powstać biurowiec lub hotel. Wcześniej dopuszczano tu tylko uprawy rolne.",True,2019-05-23 19:56:05.718455,"Na działce kupionej przez premiera Mateusza Morawieckiego i należącej do jego żony Iwony zaplanowano budowę nowej drogi, a na pozostałej części może powstać biurowiec lub hotel. Wcześniej dopuszczano tu tylko uprawy rolne.",Mateusz Morawiecki i działka kupiona przez niego na Oporowie we Wrocławiu,"https://bi.im-g.pl/im/f4/a8/17/z24807924V,Mateusz-Morawiecki-i-dzialka-kupiona-przez-niego-n.jpg",image,"Biurowce, droga i... Co może powstać na działce kupionej przez Mateusza Morawieckiego","http://wroclaw.wyborcza.pl/wroclaw/7,35771,24807911,biurowce-droga-i-co-moze-powstac-na-dzialce-kupionej-przez.html"
15,24811106,Grzegorz Szydłowski,"We wtorek oddany dla ruchu został obwodnicowy węzeł drogowy Olsztyn Pieczewo. A ponieważ dwa tygodnie wcześniej ratusz skończył budowę nowej ul. Pstrowskiego, Olsztyn zyskał kolejne połączenie z obwodnicą miasta.Węzeł nie jest jednak gotowy do użytkowania w całości. – Na razie będzie funkcjonował tylko w części umożliwiającej dojazd do Olsztyna. Trwają jeszcze prace na budowie nowej drogi w kierunku Szczytna. Zostanie udostępniona w drugiej połowie czerwca – zapowiada Karol Głębocki, rzecznik prasowy olsztyńskiego oddziału Generalnej Dyrekcji Dróg Krajowych i Autostrad.Mimo że prace trwają, termin otwarcia części węzła drogowego wykorzystali politycy PiS, którzy na uroczystość przyjechali z mocną reprezentacją. Był wojewoda, szef olsztyńskiego PiS, radny wojewódzki, radny miejski, europoseł startujący w niedzielnych wyborach... Szczególnie ważna wydawała się wizyta tego ostatniego – Karola Karskiego. Skąd ten wniosek? Bo kandydat PiS do europarlamentu spóźnił się o pół godziny. Czekali więc na niego wszyscy – drogowcy, urzędnicy, politycy i dziennikarze.",2019-05-21 18:30:00.000000,eurowybory 2019,"Takich okazji politycy nie zwykli przepuszczać. Ale to, co zrobili działacze PiS na otwarciu kolejnego odcinka obwodnicy Olsztyna, przeszło najśmielsze oczekiwania",True,2019-05-23 19:56:05.718455,"Takich okazji politycy nie zwykli przepuszczać. Ale to, co zrobili działacze PiS na otwarciu kolejnego odcinka obwodnicy Olsztyna, przeszło najśmielsze oczekiwania",Politycy PiS na otwarciu obwodnicowego węzła drogowego Olsztyn Pieczewo,"https://bi.im-g.pl/im/7f/a9/17/z24810879V,Politycy-PiS-na-otwarciu-obwodnicowego-wezla-drogo.jpg",image,Eurowybory 2019. Kampania PiS na obwodnicy Olsztyna,"http://olsztyn.wyborcza.pl/olsztyn/7,48726,24811106,eurowybory-2019-kampania-pis-na-obwodnicy-olsztyna.html"
16,24811053,Adam Zadworny,"Dołgie to licząca 144 mieszkańców wieś sołecka położona nad jeziorem, w powiecie drawskim (w Zachodniopomorskiem).Jest tu szlak rowerowy i konny, sklep spożywczy, zabytkowy drewniano-szachulcowy kościół. I wiejska świetlica.Właśnie ta świetlica – a jest w niej siłownia, stół do ping-ponga i cymbergaj – stała się przedmiotem sporu z księdzem proboszczem, który rozpętał we wsi wielkie emocje.Kościół we wsi Dołgie, filia kościoła w Zarańsku, po wojnie przez wiele lat niszczał nieużytkowany. Poświęcono go dopiero w 1969 r. Od dawna wymagał remontu.Właśnie w związku z remontem jego fundamentów we wrześniu 2017 r. ksiądz Marek Humeniuk zaczął odprawiać msze w wiejskiej świetlicy. Mieszkańcy wyrazili na to zgodę, była też stosowna umowa użyczenia świetlicy podpisana z gminą.Wcześniej za 150 zł można było świetlicę wynająć, np. na rodzinną imprezę. Odkąd wprowadził się tam ksiądz, zaczęły się z tym kłopoty.",2019-05-21 18:10:00.000000,Szczecin,"Głosowania były dwa, na dwóch wiejskich zebraniach. Na obu ludzie postanowili, że w świetlicy będzie nadal ping-pong i cymbergaj, a nie ołtarz i klęczniki.",True,2019-05-23 19:56:05.718455,"Głosowania były dwa, na dwóch wiejskich zebraniach. Na obu ludzie postanowili, że w świetlicy będzie nadal ping-pong i cymbergaj, a nie ołtarz i klęczniki.",Wnętrze świetlicy we wsi Dołgie przerobione na potrzeby mszy,"https://bi.im-g.pl/im/56/a9/17/z24811094V,Wnetrze-swietlicy-we-wsi-Dolgie-przerobione-na-pot.jpg",image,"Mieszkańcy wsi Dołgie odbili swoją świetlicę z rąk księdza dopiero, gdy zbankrutowała gmina","http://szczecin.wyborcza.pl/szczecin/7,34951,24811053,mieszkancy-wsi-dolgie-odbili-swoja-swietlice-z-rak-ksiedza-dopiero.html"
17,24811037,jak,"Agnieszka Radwańska stawiła się w Tauron Arenie na swoim benefisie, uroczystym zakończeniu kariery. Przed wyjściem na kort mówiła o......swojej karierze: Starałam się podejmować jak najlepsze decyzje. Teraz można gdybać, zawsze chciałoby się więcej, ale przez 13 lat profesjonalnej gry robiłam wszystko na sto procent. Osiągnęłam tyle, ile mogłam. W wieku 15 lat bym tego sobie nie wymyśliła....igrzyskach olimpijskich i grze dla reprezentacji Polski: Zawsze powtarzałam, że dla Polski grałam przez całą karierę. Owszem, igrzyska olimpijskie w moim wykonaniu nie należały do udanych, ale może tak czasem jest, że nie wychodzi, kiedy za bardzo się chce. W reprezentacji na Puchar Federacji grałam z kolei przez 10 lat, w singlu i w deblu. Mam za sobą mnóstwo meczów, udało nam się awansować do tzw. grupy światowej, z czego jestem ogromnie dumna. Bo to była długa droga. Zawsze, kiedy tylko na horyzoncie pojawiała się polska flaga, rozpierała mnie duma.",2019-05-21 17:38:00.000000,tenis,Najlepsza polska tenisistka we wtorek w Krakowie opowiadała o życiu po karierze i m.in. skomentowała decyzję o porzuceniu pomysłu o przyznaniu jej tytułu honorowej obywatelki Krakowa. - To było przykre. W grę wchodziły względy polityczne. Mam na myśli poglądy mojego ojca - oceniła.,True,2019-05-23 19:56:05.718455,Najlepsza polska tenisistka we wtorek w Krakowie opowiadała o życiu po karierze i m.in. skomentowała decyzję o porzuceniu pomysłu o przyznaniu jej tytułu honorowej obywatelki Krakowa. - To było przykre. W grę wchodziły względy polityczne. Mam na...,,https://bi.im-g.pl/im/f3/a9/17/z24810739V.jpg,image,Agnieszka Radwańska o ewentualnym wznowieniu kariery: Nie czuję się na siłach,"http://krakow.wyborcza.pl/krakow/7,35800,24811037,agnieszka-radwanska-o-ewentualnym-wznowieniu-kariery-nie-czuje.html"
18,24810924,Łukasz Woźnicki,"Zmieniany art. 212 kodeksu karnego dotyczy zniesławienia. To relikt PRL, który przewiduje m.in. karę do roku więzienia za pomówienie za pośrednictwem środków masowego przekazu. Organizacje praw człowieka od dawna wzywają rządzących do usunięcia go z kodeksu, bo służy do tłumienia krytyki. - Kara pozbawienia wolności za słowa jest sprzeczna z gwarancjami wolnego słowa – upominały Polskę ONZ i OBWE.„PiS przygotuje projekt, który zlikwiduje okryty złą sławą artykuł 212” – zapowiadał w poprzedniej kadencji Sejmu prezes PiS Jarosław Kaczyński. Ale gdy PiS doszedł do władzy, Kaczyński sam sięgnął po przepis i w lutym wystąpił o ukaranie z art. 212 kk dziennikarzy „Wyborczej”, którzy ujawnili sprawę budowy wieżowca spółki Srebrna. Trzy miesiące później PiS idzie o wiele dalej – rozszerza karalność zniesławienia.W szerokiej nowelizacji kodeksu karnego przyjętej w ubiegłym tygodniu przez Sejm resort sprawiedliwości do art. 212 dopisał paragraf 2a. Regulacja wprowadza nowy typ przestępstwa, karany grzywną lub nawet rokiem więzienia. Taką karę będzie można orzec wobec osoby, która „w celu popełnienia przestępstwa zniesławienia albo po jego popełnieniu tworzy fałszywe dowody na potwierdzenie nieprawdziwego zarzutu”. Podobne sankcje przewidziano wobec osób, które będą nakłaniać innych do potwierdzenia nieprawdziwych zarzutów.",2019-05-21 17:40:00.000000,Kraj,"Pod pozorem walki z pedofilią Zbigniew Ziobro wprowadza nowy - karany więzieniem - typ zniesławienia. Prokuratura z urzędu będzie ścigać za tworzenie ""fałszywych dowodów"" służących pomówieniu. - Nowe przepisy mogą znacząco ograniczyć wolność słowa - ostrzega RPO Adam Bodnar.",True,2019-05-23 19:56:05.718455,"Pod pozorem walki z pedofilią Zbigniew Ziobro wprowadza nowy - karany więzieniem - typ zniesławienia. Prokuratura z urzędu będzie ścigać za tworzenie ""fałszywych dowodów"" służących pomówieniu. - Nowe przepisy mogą znacząco ograniczyć wolność słowa -...","Minister Zbigniew Ziobro podczas konferencji podsumowującej dwa lata pracy jego resortu. Warszawa, 15 listopada 2017","http://bi.gazeta.pl/im/8d/9a/15/z22654605V,Minister-Zbigniew-Ziobro-podczas-konferencji-podsu.jpg",image,Rok więzienia za mema? Ziobro zmienia art. 212,"http://wyborcza.pl/7,75398,24810924,rok-wiezienia-za-mema-ziobro-zmienia-art-212.html"
19,24809940,az,"Robert Biedroń i kandydaci Wiosny do Parlamentu Europejskiego w okręgu 13 spotkali się z dziennikarzami we wtorek na Łasztowni. Ustawili się na tle Wałów Chrobrego i łopoczących flag, nad nimi unosiły się bańki mydlane, puszczane przez jakiegoś zawodowca od dziecięcych zabaw.Lider Wiosny trzymał w rękach tabliczkę z hasłem ""Układ Morawieckiego"". - Tak wygląda brak rozdziału państwa od Kościoła – mówił Biedroń. Było to nawiązanie do ujawnionej przez „Wyborczą” transakcji zakupu od Kościoła atrakcyjnych gruntów pod Wrocławiem przez Mateusza Morawieckiego. Wcześniej Kościół dostał je bezpłatnie od państwa. Dzisiaj tereny te mogą być nawet sto razy droższe. Żona premiera (to ona obecnie jest ich właścicielką) po naszej publikacji zadeklarowała, że odsprzeda je miastu bez zysku.– Do takiej sytuacji by nie doszło, gdyby państwo lepiej pilnowało majątku wspólnego, a politycy byli bardziej transparentni – mówił lider Wiosny. – Te powiązania są jak ośmiornica, która oplata cały nasz kraj.",2019-05-21 15:19:00.000000,eurowybory 2019,"24,5 mln zł - tyle, wedle słów lidera Wiosny, wart był majątek sprzedany w Szczecinie Kościołowi za 100 tys. zł.",True,2019-05-23 19:56:05.718455,"24,5 mln zł - tyle, wedle słów lidera Wiosny, wart był majątek sprzedany w Szczecinie Kościołowi za 100 tys. zł.",Wiosna Roberta Biedronia na Łasztowni,"https://bi.im-g.pl/im/6a/a9/17/z24810090V,Wiosna-Roberta-Biedronia-na-Lasztowni.jpg",image,Wybory do Parlamentu Europejskiego 2019. Biedroń w Szczecinie o kościelnym majątku,"http://szczecin.wyborcza.pl/szczecin/7,34939,24809940,wybory-do-parlamentu-europejskiego-2019-biedron-w-szczecinie.html"
20,24810042,jb  jo,"Trąba powietrzna nawiedziła Stasin krótko po południu. Po godz. 15 przyjechaliśmy na miejsce. Przy wjeździe do Stasina zawalone budynki mieszkalne i gospodarcze. Rumowisko.Trąba powietrzna pod Lublinem [ZDJĘCIA] – W sekundę zrobiło się całkowicie ciemno. Potem jeden wielki ryk. Wszystko latało nad głową – relacjonuje pan Andrzej, jeden z mieszkańców Stasina. – Widząc, co się dzieje wokoło, padłem na ziemię. Prawdopodobnie to uratowało mi życie.Tadeusz Bartoszcze: - Przed rokiem przekazałem gospodarstwo synowi. Zaczął remont, a teraz wszystko zniszczone. Nawet garaż, na który runął dach. Całkowicie zniszczył samochód, który nie tak dawno kupił syn. Miał mnie nim wozić do lekarza.– Zniszczenia są bardzo duże, praktycznie każdy budynek we wsi Stasin jest uszkodzony – informuje Andrzej Szacoń z Komendy Miejskiej Państwowej Straży Pożarnej w Lublinie.",2019-05-21 17:26:00.000000,trąba powietrzna,Trąba powietrzna pod Lublinem. Ucierpiały 42 gospodarstwa. W sumie 120 budynków. Największe straty są w Stasinie k. Wojciechowa. Jeden z mieszkańców został ranny. Pracuje tam 37 zastępów straży pożarnej. Na miejsce kataklizmu po godz. 18 przybył premier Mateusz Morawiecki.,True,2019-05-23 19:56:05.718455,Trąba powietrzna pod Lublinem. Ucierpiały 42 gospodarstwa. W sumie 120 budynków. Największe straty są w Stasinie k. Wojciechowa. Jeden z mieszkańców został ranny. Pracuje tam 37 zastępów straży pożarnej.,Trąba powietrzna przeszła nad Stasiniem niedaleko Lublina,"https://bi.im-g.pl/im/8f/a9/17/z24810895V,Traba-powietrzna-przeszla-nad-Stasiniem-niedaleko-.jpg",image,"Trąba powietrzna przeszła przez powiat lubelski. Pozrywane dachy, zawalone domy. Na miejscu premier Morawiecki","http://lublin.wyborcza.pl/lublin/7,48724,24810042,traba-powietrzna-przeszla-przez-powiat-lubelski-pozrywane-dachy.html"
21,24808950,Adriana Rozwadowska,"50 proc. badanych przedsiębiorców popiera podwyższenie płacy minimalnej - wynika z opublikowanego we wtorek raportu przygotowanego przez Politykę Insight na zlecenie Polskiej Rady Biznesu. Ale różnice pomiędzy firmami - w zależności od ich wielkości - są znaczące.O opinie zapytano prowadzących jednoosobową działalność gospodarczą (w Polsce to w sumie 1,2 mln podmiotów, z czego 15 proc. to fikcyjnie samozatrudnieni), a także przedstawicieli mikro (do 9 zatrudnionych), małych (10-49), średnich (50-249) i dużych firm (250+).Z danych podawanych przez GUS wynika, że co do zasady płace w większych firmach są znacznie wyższe niż w mniejszych. Mogłoby się więc wydawać, że podnoszenie płacy minimalnej sprawi więcej trudności małym niż dużym podmiotom.Tymczasem najwyższe poparcie dla podnoszenia płacy minimalnej zanotowano w grupie małych firm - aż 64 proc. Z kolei najbardziej niechętni płacy minimalnej są ci, którzy nikogo nie zatrudniają, czyli jednoosobowe firmy - w tej grupie za jest tylko 48 proc. badanych. Może to wynikać z tego, że część prowadzących jednoosobową działalność zatrudniłaby kogoś, ale nie jest w stanie zapewnić potencjalnemu pracownikowi płacy minimalnej. Wreszcie wśród dużych firm poparcie dla płacy minimalnej wynosi co prawda 52 proc., ale to w tej grupie odnotowano największy odsetek skrajnie negatywnych opinii - 19 proc. wobec zaledwie 7 proc. wśród małych przedsiębiorców.",2019-05-21 17:15:00.000000,Gospodarka,W małych firmach poparcie dla podnoszenia płacy minimalnej jest wysokie. Najniższe - w dużych. Do tego to właśnie w podmiotach 250+ najczęstsze są skrajnie negatywne reakcje na świadczenie 500+.,True,2019-05-23 19:56:05.718455,W małych firmach poparcie dla podnoszenia płacy minimalnej jest wysokie. Najniższe - w dużych. Do tego to właśnie w podmiotach 250+ najczęstsze są skrajnie negatywne reakcje na świadczenie 500+.,,https://bi.im-g.pl/im/53/a9/17/z24810835V.jpg,image,"Duży małego nie zrozumie. Najbardziej niechętne podnoszeniu płacy minimalnej, składkom do ZUS i 500+ są największe firmy","http://wyborcza.pl/7,155287,24808950,duzy-malego-nie-zrozumie-najbardziej-niechetne-podnoszeniu.html"
22,24809829,Edyta Bryła,"Według badań firmy doradczej EY obniża się atrakcyjność Polski wśród inwestorów zagranicznych. Z piątego i siódmego miejsca w ciągu dwóch ostatnich lat spadliśmy na dziewiąte. - To przez to, że Polska przestaje być tanią lokalizacją inwestycji - ocenia Krzysztof Misiak z firmy doradczej Cushman & Wakefield.Chodzi przede wszystkim o koszty pracy. Choć średnie zarobki, wyliczane na 10 euro na godzinę (dane za rok 2017), są wciąż o ponad połowę niższe niż średnia europejska (26,90 euro), to urosły o prawie 9 proc. - Spadająca atrakcyjność inwestycyjna zmotywowała nas, by sprawdzić, co inwestorzy zagraniczni cenią w polskich miastach, wybierając lokalizację inwestycji - powiedział Artur Skiba, prezes firmy Antal (ekspert rynku pracy) i wiceprezes Stowarzyszenia Agencji Zatrudnienia.We wtorek Skiba przedstawił wyniki badania (brały w nim udział firmy Antal, Cushman & Wakefield i firma deweloperska Vastint). Eksperci przepytali 500 menedżerów, prezesów i dyrektorów w zagranicznych firmach w Polsce, które zainwestowały w Polsce w ciągu ostatnich dwóch lat. Miasta oceniane były m.in. pod względem potencjału zatrudnienia, infrastruktury i dostępności powierzchni biurowych oraz rozwoju lokalnego biznesu, a także oceny lokalizacji jako miejsca do życia.",2019-05-21 17:05:00.000000,Gospodarka,"Nowi zagraniczni inwestorzy w Polsce wskazali, co najbardziej podoba im się w naszych miastach. Najwyższe noty dostał Kraków - za dostęp do nowych kadr.",True,2019-05-23 19:56:05.718455,"Nowi zagraniczni inwestorzy w Polsce wskazali, co najbardziej podoba im się w naszych miastach. Najwyższe noty dostał Kraków - za dostęp do nowych kadr.",Nocne zdjęcie biurowców położonych w centrum Lublina.,"https://bi.im-g.pl/im/5d/a9/17/z24810589V,Nocne-zdjecie-biurowcow-polozonych-w-centrum-Lubli.jpg",image,W Lublinie inwestorów przyciągają niewielka rotacja pracowników i bardzo tanie biura. Co jeszcze podoba się inwestorom w naszych miastach? [Wyniki badań],"http://wyborcza.pl/7,155287,24809829,w-lublinie-inwestorow-przyciaga-tylko-3-proc-rotacji-pracownikow.html"
23,24810623,Maciej Czarnecki,"CZYTAJ TAKŻE: May obiecuje posłom głosowanie nad drugim referendum, jeśli poprą jej umowę brexitowąPartia Brexit, założona na początku roku przed enfant terrible brytyjskiej polityki Nigela Farage’a, w ciągu kilku miesięcy wysforowała się na czoło sondaży przed czwartkowymi eurowyborami. Rośnie dzięki rozczarowaniu brexitowców opóźnianiem wyjścia z UE. Tradycyjne ugrupowania są w tej sprawie podzielone. A Farage i spółka mają trzy rzeczy, których potrzeba w tych czasach do osiągnięcia sukcesu: prosty przekaz, rozpoznawalnego lidera i sprawną machinę wyborczą.Farage pochwalił się w weekend „The Telegraph”, że partia otrzymuje w datkach 100 tys. funtów dziennie i że musiał zatrudnić w sztabie dodatkowych pracowników.Jednak po serii alarmujących doniesień w mediach były laburzystowski premier Gordon Brown zaapelował do komisji wyborczej, by przyjrzała się tym wpłatom, bo część z nich może pochodzić z podejrzanych źródeł. We wtorek pracownicy komisji weszli do biur partii, by sprawdzić, czy przyjmuje pieniądze zgodnie z prawem.",2019-05-21 17:02:00.000000,Świat,Lider sondaży przed wyborami do europarlamentu na Wyspach Brytyjskich szczyci się popularnością wśród darczyńców i użytkowników serwisów społecznościowych. Jednak obie kwestie są mocno podejrzane.,True,2019-05-23 19:56:05.718455,Lider sondaży przed wyborami do europarlamentu na Wyspach Brytyjskich szczyci się popularnością wśród darczyńców i użytkowników serwisów społecznościowych. Jednak obie kwestie są mocno podejrzane.,"Nigel Farage przemawia podczas przedwyborczego wiecu Partii Brexit. Lakeside Country Club w  Frimley Green (hrabstwo Surrey), 19 maja 2019 r.","https://bi.im-g.pl/im/40/a9/17/z24810816V,Nigel-Farage-przemawia-podczas-przedwyborczego-wie.jpg",image,Komisja wyborcza weszła do siedziby Partii Brexit Nigela Farage'a. Niepokojące pytania o darczyńców,"http://wyborcza.pl/7,75399,24810623,komisja-wyborcza-weszla-do-siedziby-partii-brexit-nigela-farage-a.html"
