,article_id,author,content,date,division,highlight,is_new,last_date,lead,media_desc,media_src,media_type,title,url
0,24831287,Iwona Szpala,"PiS w Małopolsce ma cztery mandaty. Zdobyli je była premier Beata Szydło z poparciem 471,1 tys. głosów, co jest krajowym rekordem wśród kandydatów startujących do PE. Do Brukseli jadą też wiceminister sprawiedliwości Patryk Jaki (240,1 tys. głosów), Dominik Tarczyński (45 tys.) i Ryszard Legutko (56 tys.). Dwa mandaty Koalicji Europejskiej przypadły dotychczasowej eurodeputowanej PO Róży Thun (251 tys. głosów) i Adamowi Jarubasowi z PSL (135,2 tys. głosów). Ważą się losy mandatu Konrada Berkowicza - kandydat Konfederacji zasłynął w debacie TVP jarmułką trzymaną nad głową kandydatki PiS.Dwa mandaty bierze PiS: kolejną kadencję zdobywają Tomasz Poręba (267,6 tys. głosów) i Bogdan Rzońca (47, 4 tys. głosów). Jeden mandat dostaje Elżbieta Łukaciejewska, dotąd edurodeputowana PO (42,7 tys. głosów).Dwa mandaty ma PiS, przypadły posłance Elżbiecie Kruk (177 tys. głosów) i Beacie Mazurek, wicemarszałek Sejmu i rzeczniczce PiS, poparło ją 172 tys. wyborców. Jeden mandat ma KE, zdobył go Krzysztof Hetman z PSL (116,4 tys. głosów).",2019-05-26 23:04:00.000000,eurowybory 2019,Na byłą premier Beatę Szydło zagłosowało 470 tys. osób. To najlepszy wynik w kraju. Oto lista nowych europosłów.,False,2019-05-31 22:36:32.938712,Na byłą premier Beatę Szydło zagłosowało 470 tysięcy osób. To najlepszy wynik w kraju. Oto lista nowych europosłów.,Siedziba partii Prawo i Sprawiedliwość,"https://bi.im-g.pl/im/5e/ae/17/z24830558V,Siedziba-partii-Prawo-i-Sprawiedliwosc.jpg",image,Kto zdobył mandat w Parlamencie Europejskim?,"http://wyborcza.pl/7,75398,24831287,kto-zdobyl-mandat-w-parlamencie-europejskim.html"
1,24831118,Rafał Stec,"To mógł być wieczór idealnie podsumowujący cały sezon Milanu, drużyny wrażliwej na ciosy i łatwo trwoniącej własny wysiłek. W ostatniej kolejce Serie A prowadziła na wyjeździe ze SPAL 2:0, ale pozwoliła rywalom – grającym o pietruszkę, skazanym na środek – wyrównać. Mimo że sama biła się o powrót do Champions League!Mediolańscy piłkarze ostatecznie zatriumfowali dzięki golowi Francka Kessiego z rzutu karnego podyktowanego za faul Thiago Cionka na swoim koledze z reprezentacji – właśnie Piątku. Ale oni nie zależeli już tylko siebie. Potrzebowali wygrać oraz liczyć, że o tej samej porze punkty zgubi albo Atalanta, albo Inter Mediolan.Kiedy więc objęli prowadzenie – po precyzyjnym strzale z dystansu Hakana Calhanoglu minął niewiele ponad kwadrans gry – równie ważne rzeczy działy się na stadionie Sassuolo. Tam bowiem niemal w tym samym momencie przegrywać zaczęła Atalanta, czyli drużyna w lidze najobficiej chwalona, uprawiająca najładniejszy futbol, osiągająca najbardziej sensacyjne wyniki. Przez kilkadziesiąt minut Milan „był” więc w Lidze Mistrzów.",2019-05-26 22:34:00.000000,piłka nożna,"Polski napastnik miał szansę na tytuł króla strzelców, miał szansę na debiut w Lidze Mistrzów. Nie osiągnął żadnego celu",False,2019-05-31 22:36:32.938712,"Polski napastnik miał szansę na tytuł króla strzelców, miał szansę na debiut w Lidze Mistrzów. Nie osiągnął żadnego celu",,https://bi.im-g.pl/im/84/8d/17/z24696964V.jpg,image,Krzysztof Piątek nie zagra w Lidze Mistrzów,"http://wyborcza.pl/7,154903,24831118,krzysztof-piatek-nie-zagra-w-lidze-mistrzow.html"
2,24831045,Angelina Kosiek,"Wieczór wyborczy tej partii zorganizowano w biurze przy alei IX Wieków Kielc. Przyszło mnóstwo działaczy, ale kandydat do Parlamentu Europejskiego był tylko jeden. To poseł Dominik Tarczyński.Jak można było obserwować na ekranie w TVP Info, w Warszawie była liderka małopolsko-świętokrzyskiej listy Beata Szydło oraz posłanka Anna Krupka, która do Parlamentu Europejskiego kandydowała z ostatniego, dziesiątego miejsca.Na kwadrans przed ogłoszeniem sondażowych wyników wyborów, dziennikarka TVP Kielce poprosiła, by działacze PiS „przećwiczyli, jak się będą cieszyć”.– To musi być autentyczne, to nie może być udawane – odpowiedział Jarosław Karyś, wiceprzewodniczący Rady Miasta w Kielcach. Potem poprosił działaczy, by nie zasłaniali ekranu.Kiedy ogłoszono sondażowe wyniki wyborów, działacze zaczęli głośno krzyczeć „Jarosław, Jarosław”. Przodował poseł Tarczyński, a próbowali mu dorównać prezes Lipiec oraz marszałek Andrzej Bętkowski.",2019-05-26 22:32:00.000000,Wiadomości z Kielc,"Wybory do europarlamentu 2019. - Mam takie przekonanie, że to, co za chwilę usłyszymy, będzie nas satysfakcjonować - powiedział tuż przed ogłoszeniem sondażowych wyników wyborów poseł Krzysztof Lipiec, szef PiS w Świętokrzyskiem. I nie pomylił się.",False,2019-05-31 22:36:32.938712,"Wybory do europarlamentu 2019. - Mam takie przekonanie, że to, co za chwilę usłyszymy, będzie nas satysfakcjonować - powiedział na chwilę przed ogłoszeniem sondażowych wyników wyborów poseł Krzysztof Lipiec, szef PiS w Świętokrzyskiem. I nie pomylił...",,https://bi.im-g.pl/im/a6/ae/17/z24830886V.jpg,image,"Wybory do europarlamentu 2019. Wielka radość w sztabie PiS. TVP chciała żeby przećwiczyli, jak się będą cieszyć","http://kielce.wyborcza.pl/kielce/7,47262,24831045,wielka-radosc-w-sztabie-pis-na-mapie-polski-u-nas-az-ciemno.html"
3,24831287,Iwona Szpala,"PiS w Małopolsce ma cztery mandaty. Zdobyli je była premier Beata Szydło z poparciem 471,1 tys. głosów, co jest krajowym rekordem wśród kandydatów startujących do PE. Do Brukseli jadą też wiceminister sprawiedliwości Patryk Jaki (240,1 tys. głosów), Dominik Tarczyński (45 tys.) i Ryszard Legutko (56 tys.). Dwa mandaty Koalicji Europejskiej przypadły dotychczasowej eurodeputowanej PO Róży Thun (251 tys. głosów) i Adamowi Jarubasowi z PSL (135,2 tys. głosów). Ważą się losy mandatu Konrada Berkowicza - kandydat Konfederacji zasłynął w debacie TVP jarmułką trzymaną nad głową kandydatki PiS.Dwa mandaty bierze PiS: kolejną kadencję zdobywają Tomasz Poręba (267,6 tys. głosów) i Bogdan Rzońca (47, 4 tys. głosów). Jeden mandat dostaje Elżbieta Łukaciejewska, dotąd edurodeputowana PO (42,7 tys. głosów).Dwa mandaty ma PiS, przypadły posłance Elżbiecie Kruk (177 tys. głosów) i Beacie Mazurek, wicemarszałek Sejmu i rzeczniczce PiS, poparło ją 172 tys. wyborców. Jeden mandat ma KE, zdobył go Krzysztof Hetman z PSL (116,4 tys. głosów).",2019-05-26 23:04:00.000000,eurowybory 2019,Na byłą premier Beatę Szydło zagłosowało 470 tys. osób. To najlepszy wynik w kraju. Oto lista nowych europosłów.,False,2019-05-31 22:36:32.938712,Na byłą premier Beatę Szydło zagłosowało 470 tys. osób. To najlepszy wynik w kraju. Oto lista nowych europosłów.,Siedziba partii Prawo i Sprawiedliwość,"https://bi.im-g.pl/im/5e/ae/17/z24830558V,Siedziba-partii-Prawo-i-Sprawiedliwosc.jpg",image,Kto zdobył mandat w Parlamencie Europejskim?,"http://wyborcza.pl/7,75398,24831287,kto-zdobyl-mandat-w-parlamencie-europejskim.html"
4,24831045,Angelina Kosiek,"Wieczór wyborczy tej partii zorganizowano w biurze przy alei IX Wieków Kielc. Przyszło mnóstwo działaczy, ale kandydat do Parlamentu Europejskiego był tylko jeden. To poseł Dominik Tarczyński.Jak można było obserwować na ekranie w TVP Info, w Warszawie była liderka małopolsko-świętokrzyskiej listy Beata Szydło oraz posłanka Anna Krupka, która do Parlamentu Europejskiego kandydowała z ostatniego, dziesiątego miejsca.Na kwadrans przed ogłoszeniem sondażowych wyników wyborów, dziennikarka TVP Kielce poprosiła, by działacze PiS „przećwiczyli, jak się będą cieszyć”.– To musi być autentyczne, to nie może być udawane – odpowiedział Jarosław Karyś, wiceprzewodniczący Rady Miasta w Kielcach. Potem poprosił działaczy, by nie zasłaniali ekranu.Kiedy ogłoszono sondażowe wyniki wyborów, działacze zaczęli głośno krzyczeć „Jarosław, Jarosław”. Przodował poseł Tarczyński, a próbowali mu dorównać prezes Lipiec oraz marszałek Andrzej Bętkowski.",2019-05-26 22:32:00.000000,Wiadomości z Kielc,"Wybory do europarlamentu 2019. - Mam takie przekonanie, że to, co za chwilę usłyszymy, będzie nas satysfakcjonować - powiedział tuż przed ogłoszeniem sondażowych wyników wyborów poseł Krzysztof Lipiec, szef PiS w Świętokrzyskiem. I nie pomylił się.",False,2019-05-31 22:36:32.938712,"Wybory do europarlamentu 2019. - Mam takie przekonanie, że to, co za chwilę usłyszymy, będzie nas satysfakcjonować - powiedział na chwilę przed ogłoszeniem sondażowych wyników wyborów poseł Krzysztof Lipiec, szef PiS w Świętokrzyskiem. I nie pomylił...",,https://bi.im-g.pl/im/a6/ae/17/z24830886V.jpg,image,"Wybory do europarlamentu 2019. Wielka radość w sztabie PiS. TVP chciała, żeby przećwiczyli, jak się będą cieszyć","http://kielce.wyborcza.pl/kielce/7,47262,24831045,wielka-radosc-w-sztabie-pis-na-mapie-polski-u-nas-az-ciemno.html"
