Unnamed: 0,Unnamed: 0.1,article_id,author,content,date,division,highlight,is_new,last_date,lead,media_desc,media_src,media_type,title,url
,,24822825,Andrzej Kublik,,2019-05-24 15:42:00,,,True,2019-05-28 15:34:50.464776,Dopiero po wyborach do Parlamentu Europejskiego polskie rafinerie mają uzgodnić z Rosją rekompensaty za dostawy zanieczyszczonej ropy. Orlen i Lotos będą z niej robić paliwa aż do wyborów do Sejmu.,,,,Polska wciąż czeka na rekompensaty za brudną ropę z Rosji. Prezent z Moskwy na wybory,"http://wyborcza.pl/7,155287,24822825,polska-wciaz-czeka-na-rekompensaty-za-brudna-rope-z-rosji-prezent.html"
,,24823326,Marcin Czyżewski,,2019-05-24 15:11:00,,,True,2019-05-28 15:34:50.464776,"Ministerstwo Gospodarki Morskiej i Żeglugi Śródlądowej poinformowało w piątek, że złoży zawiadomienie do prokuratury w sprawie możliwości popełnienia przestępstwa przy budowie zbiornika przeciwpowodziowego w Wilkowicach.",,,,Pompowanie wody z zapory zakończone. Ministerstwo zgłasza sprawę do prokuratury,"http://bielskobiala.wyborcza.pl/bielskobiala/7,88025,24823326,pompowanie-wody-z-zapory-zakonczone-ministerstwo-zglasza-sprawe.html"
,,24823288,Marta Urzędowska,,2019-05-24 14:59:00,,,True,2019-05-28 15:34:50.464776,"Szpiegował, namawiał do kradzieży tajnych dokumentów, publikował je, narażając ludzkie życie - Amerykanie postawili twórcy Wikileaks nowe, bardzo poważne zarzuty.",,,,USA: Assange to szpieg i spiskowiec. Będzie ekstradycja z Wielkiej Brytanii?,"http://wyborcza.pl/7,75399,24823288,usa-assange-to-szpieg-i-spiskowiec-bedzie-ekstradycja-z-wielkiej.html"
,,24816683,Tomasz Bielecki  Bruksela  Deutsche Welle,,2019-05-24 17:15:00,,,True,2019-05-28 15:34:50.464776,"Wybierany właśnie europarlament kolejnej kadencji będzie zatwierdzał budżet UE na lata 2021-27, w tym ewentualne przepisy wiążące go z praworządnością. Będzie też współdecydować o nakładach na sporną z perspektywy Polski politykę klimatyczną.",,,,"Migracja, polityka klimatyczna i obronna, pieniądze za praworządność... Czego Polska może się spodziewać po nowym Parlamencie Europejskim?","http://wyborcza.pl/7,75399,24816683,migracja-polityka-klimatyczna-i-obronna-pieniadze-za-praworzadnosc.html"
,,24819601,Józef Krzyk,,2019-05-24 16:53:00,,,True,2019-05-28 15:34:50.464776,"Głównym wątkiem piekarskiego kazania powinny być przeprosiny, ale abp. Jędraszewskiemu przez gardło by to nie przeszło. Raczej zaatakuje perfidną Unię Europejską, która chce zniszczyć duchową wartość chrześcijańskiej Europy.",,,,"Kościół to my, abp Jędraszewski zapomniał, że jest w nim tylko administratorem","http://katowice.wyborcza.pl/katowice/7,35055,24819601,kosciol-to-my-abp-jedraszewski-zapomnial-ze-jest-w-nim-tylko.html"
,,24823874,Maria Kruczkowska,,2019-05-24 16:48:00,,,True,2019-05-28 15:34:50.464776,"Proceder ujawniły stacje monitoringu w Korei Południowej i Japonii. ""Naukowcy poszukiwali źródła skoku emisji, znaleźli go w Chinach wschodnich"" - informuje ""Nature"", jedno z najbardziej prestiżowych czasopism naukowych. CFC-11 jest pięć tysięcy...",,,,Chiny emitują zakazany gaz niszczący warstwę ozonową,"http://wyborcza.pl/7,75399,24823874,chiny-emituja-zakazany-gaz-niszczacy-warstwe-ozonowa.html"
,,24823113,Olo,,2019-05-24 14:19:00,,,True,2019-05-28 15:34:50.464776,"Film z youtuberem-kajakarzem, który płynie Wisłą w czasie powodzi w Krakowie, pojawił się w czwartek w serwisie YouTube. Widać na nim moment, kiedy woda wciąga go pod platformę, po chwili z brzegu bulwaru wbiegają na nią koledzy kajakarza i...",,,,"Youtuber płynął kajakiem podczas powodzi w Krakowie, wpadł do wody","http://krakow.wyborcza.pl/krakow/7,44425,24823113,plynal-kajakiem-podczas-powodzi-woda-wciagnela-go-pod-platforme.html"
,,24822202,koz  UJ  AD,,2019-05-24 18:03:00,,,True,2019-05-28 15:34:50.464776,"Dwoje działaczy KOD dostało wyrok za ""atak na policjantów"" wełnianą czapką i za ""spier**"" rzucone po wizycie minister Anny Zalewskiej.",,,,Jest wyrok za atak na policjantów wełnianą czapką po wizycie Anny Zalewskiej,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24822202,jest-wyrok-za-atak-na-policjantow-welniana-czapka-po-wizycie.html"
,,24824002,Beata Maciejewska,,2019-05-24 17:07:00,,,True,2019-05-28 15:34:50.464776,"Mateusz Morawiecki jest z pewnością beneficjentem komunistycznej nomenklatury. W stronę ""czerwonych aparatczyków"" powinien kierować szczere podziękowania - stwierdza Władysław Frasyniuk, legenda antykomunistycznego podziemia.",,,,Frasyniuk: Morawiecki zawdzięcza karierę czerwonym aparatczykom. A opowieści o jego walce z komuną to bujda,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24824002,frasyniuk-morawiecki-zawdziecza-kariere-czerwonym-aparatczykom.html"
,,24824500,Adriana Rozwadowska,,2019-05-24 19:17:00,,,True,2019-05-28 15:34:50.464776,Jan Guz był przewodniczącym Ogólnopolskiego Porozumienia Związków Zawodowych. Jeszcze we wrześniu 2018 roku przewodził 20-tysięcznej manifestacji pracowników i pracownic sektora budżetowego przed Kancelarią Premiera.,,,,"Nie żyje Jan Guz, szef OPZZ i związkowiec","http://wyborcza.pl/7,155287,24824500,nie-zyje-jan-guz-szef-opzz-i-zwiazkowiec.html"
,,24824484,js,,2019-05-24 19:10:00,,,True,2019-05-28 15:34:50.464776,Do silnej eksplozji doszło w piątek po południu w Lyonie na ulicy Wiktora Hugo. Straż pożarna otoczyła kordonem miejsce wybuchu.,,,,Eksplozja w Lyonie. Co najmniej osiem osób rannych,"http://wyborcza.pl/7,75399,24824484,eksplozja-w-lyonie-co-najmniej-siedem-osob-rannych.html"
,,24824439,Agata Kulczycka,,2019-05-24 19:01:00,,,True,2019-05-28 15:34:50.464776,"Cztery szkoły w gminie Bojanów koło Stalowej Woli i siedem w gminie Wadowice Górne koło Mielca zostało zamkniętych z powodu powodzi. W Wadowicach Górnych po intensywnych opadach we wtorek przerwany został wał na stawie w Izbiskach, powylewały rowy...",,,,Powódź na Podkarpaciu. 11 szkół zamkniętych. Na Łęgu woda podnosi się od 40 godzin,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,24824439,powodz-na-podkarpaciu-11-szkol-zamknietych-na-legu-woda-podnosi.html"
,,24824446,Magda Nogaj,,2019-05-24 18:36:00,,,True,2019-05-28 15:34:50.464776,Wybory do europarlamentu 2019. - Kabaretem nazwałem przebieranie się posłów PiS w mundury i udawanie obrony przeciwpowodziowej - tłumaczył we Wrocławiu swoją wypowiedź z konwencji lider PO Grzegorz Schetyna. - To jest zwyczajny fałsz wyborczy.,,,,Schetyna odpowiada Kaczyńskiemu: To PiS powinien przeprosić za przeszkadzanie strażakom w walce z powodzią,"http://wroclaw.wyborcza.pl/wroclaw/7,35771,24824446,schetyna-odpowiada-kaczynskiemu-to-pis-powinien-przeprosic.html"
,,24824436,dog,,2019-05-24 18:27:00,,,True,2019-05-28 15:34:50.464776,W piątek z terenu Muzeum Lotnictwa Polskiego w Krakowie wzbił się w górę śmigłowiec S-70i Black Hawk z Komendy Głównej Policji. Cel przelotu maszyny: monitorowanie sytuacji powodziowej w Małopolsce.,,,,Policyjny Black Hawk monitoruje powódź. Zobacz film i zdjęcia z przelotu nad Krakowem,"http://krakow.wyborcza.pl/krakow/7,44425,24824436,policyjny-black-hawk-monitoruje-sytuacje-powodziowa-w-malopolsce.html"
,,24823674,Magdalena Kozioł,,2019-05-24 19:15:00,,,True,2019-05-28 15:34:50.464776,"Władze województwa w sprawie odwołania dyrektora Opery Wrocławskiej poszły do sądu. Minister kultury Piotr Gliński uważa, że Marcin Nałęcz - Niesiołowski nie powinien stracić stanowiska: - Popieram go. To wybitny twórca.",,,,"Minister Gliński popiera dyrektora Opery Wrocławskiej, który dorabiał krocie: To wybitny twórca. Zarzuty były niezasadne","http://wroclaw.wyborcza.pl/wroclaw/7,35771,24823674,piotr-glinski-popieram-dyrektora-opery-to-wybitny-tworca.html"
,,24824500,Adriana Rozwadowska,,2019-05-24 19:17:00,,,True,2019-05-28 15:34:50.464776,Jan Guz był przewodniczącym Ogólnopolskiego Porozumienia Związków Zawodowych. Jeszcze we wrześniu 2018 roku przewodził 20-tysięcznej manifestacji pracowników i pracownic sektora budżetowego przed kancelarią premiera.,,,,"Nie żyje Jan Guz, szef OPZZ i związkowiec","http://wyborcza.pl/7,155287,24824500,nie-zyje-jan-guz-szef-opzz-i-zwiazkowiec.html"
,,24824484,js,,2019-05-24 19:10:00,,,True,2019-05-28 15:34:50.464776,Do silnej eksplozji doszło w piątek ok. 17.30 w Lyonie na ulicy Wiktora Hugo. Straż pożarna otoczyła kordonem miejsce wybuchu.,,,,Eksplozja w Lyonie. Co najmniej dziesięć osób rannych,"http://wyborcza.pl/7,75399,24824484,eksplozja-w-lyonie-co-najmniej-siedem-osob-rannych.html"
,,24824803,Łukasz Woźnicki,,2019-05-24 20:51:00,,,True,2019-05-28 15:34:50.464776,"Jeszcze w piątek senatorowie PiS przegłosują zmiany Kodeksu karnego. Pod pozorem walki z pedofilią Zbigniew Ziobro zaostrza kary za liczne przestępstwa i wprowadza bezwzględne dożywocie, uznane przez Trybunał w Strasburgu za nieludzkie traktowanie.",,,,Drakoński kodeks Ziobry w Senacie. Po poprawkach wróci do Sejmu,"http://wyborcza.pl/7,75398,24824803,drakonski-kodeks-ziobry-w-senacie-po-poprawkach-wroci-do-sejmu.html"
,,24824803,Łukasz Woźnicki,,2019-05-24 22:24:00,,,True,2019-05-28 15:34:50.464776,"W piątek po godz. 22 senatorowie PiS przegłosowali zmiany kodeksu karnego. Pod pozorem walki z pedofilią Zbigniew Ziobro zaostrza kary za liczne przestępstwa i wprowadza bezwzględne dożywocie, uznane przez Trybunał w Strasburgu za nieludzkie...",,,,Drakoński kodeks Ziobry w Senacie. Po poprawkach wróci do Sejmu,"http://wyborcza.pl/7,75398,24824803,drakonski-kodeks-ziobry-w-senacie-po-poprawkach-wroci-do-sejmu.html"
,,24824621,Rozmawiał Maciej Sandecki,,2019-05-24 19:31:00,,,True,2019-05-28 15:34:50.464776,"94 lata temu w największej gazecie Wolnego Miasta Gdańska ukazał się artykuł opowiadający się za zniesieniem kar za homoseksualizm. - Był wtedy tak postępowy, że mógłby zostać dziś wydrukowany i byłby dla wielu osób nowością - mówi historyk Jan...",,,,Prawie 100 lat walki o prawa LGBT w Gdańsku. W sobotę V Trójmiejski Marsz Równości,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,24824621,prawie-100-lat-walki-o-prawa-lgbt-w-gdansku-w-sobote-v-trojmiejski.html"
