,article_id,author,content,date,division,highlight,is_new,last_date,lead,media_desc,media_src,media_type,title,url
0,24793013,Piotr Andrusieczko,"Wyznaczenie terminu zaprzysiężenia prezydenta na 20 maja poparło 315 deputowanych, chociaż proponowano również inne daty. Sam Zełenski podczas spotkania z przedstawicielami frakcji parlamentarnych na początku maja forsował o dzień wcześniejszy termin. Jednak niektórzy z deputowanych uznali to za ultimatum ze strony prezydenta i próbę nacisku na parlament.Zdaniem sztabu nowego prezydenta zorganizowanie uroczystości zaprzysiężenia w poniedziałek – zamiast w niedzielę, jak proponowali – może spowodować utrudnienia dla mieszkańców stolicy związane z ograniczeniem ruchu w centrum. Ich zdaniem poniedziałek będzie też mniej wygodny dla delegacji międzynarodowych niż dzień wolny od pracy.Niemniej jednak nie sprawdziły się czarne prognozy tych, którzy uważali, że parlament może wyznaczyć zaprzysiężenie Zełenskiego dopiero na 28 maja. W takim wypadku nowemu prezydentowi odebrano by możliwość rozwiązania parlamentu i wyznaczenia przedterminowych wyborów. Wybory do Rady Najwyższej zgodnie z terminem mają się odbyć jesienią, a rozwiązać parlament można nie później niż pół roku przed datą wyborów. Ostatni termin to 27 maja.",2019-05-16 16:51:00.000000,Świat,"W czwartek Rada Najwyższa Ukrainy wyznaczyła inaugurację prezydenta Wołodymyra Zełenskiego na 20 maja. Nowy prezydent będzie miał czas do 27 maja na rozwiązanie parlamentu. Nie wiadomo jednak, czy podejmie taką decyzję.",False,2019-05-17 21:02:33.449935,"W czwartek Rada Najwyższa Ukrainy wyznaczyła inaugurację prezydenta Wołodymyra Zełenskiego na 20 maja. Nowy prezydent będzie miał czas do 27 maja na rozwiązanie parlamentu. Nie wiadomo jednak, czy podejmie taką decyzję.",Ukraiński prezydent elekt Wołodymyr Zełenski,"https://bi.im-g.pl/im/95/a4/17/z24792725V,Ukrainski-prezydent-elekt-Wolodymyr-Zelenski.jpg",image,Data inauguracji Wołodymyra Zełenskiego w końcu ogłoszona. Nowy prezydent rozpocznie urzędowanie 20 maja,"http://wyborcza.pl/7,75399,24793013,data-inauguracji-wolodymyra-zelenskiego-w-koncu-ogloszona-nowy.html"
1,24792595,Magdalena Mach,"O pierwszym ataku policjanci zostali poinformowani w ubiegłą środę po południu. Przechodząca przez park przy ul. Pułaskiego kobieta została bez powodu uderzona w twarz przez nieznanego jej mężczyznę. Kobieta odniosła obrażenia i karetką została przewieziona do szpitala. Tego samego dnia policjanci zostali poinformowani o podobnym zdarzeniu, do którego doszło w tym samym rejonie. Jego okoliczności były podobne, nieznany mężczyzna uderzył w głowę przypadkowo napotkaną kobietę.Ustaleniem i zatrzymaniem sprawcy zajęli się policjanci z komisariatu w Śródmieściu i funkcjonariusze wydziału kryminalnego. Po kilku dniach, w poniedziałek, ataki jednak się powtórzyły. Znowu w parku przy ul. Pułaskiego. Wtedy również bez powodu zostały zaatakowane dwie inne kobiety, z których jedną napastnik zranił nożem w ramię. Na szczęście po opatrzeniu medycznym okazało się, że jej obrażenia są powierzchowne.Wyjaśniający sprawę policjanci podejrzewali, że za atakami stoi ten sam mężczyzna. Zebrane przez nich informacje pozwoliły wytypować podejrzanego. Okazał się nim 24-letni mieszkaniec Rzeszowa. We wtorek kryminalni go zatrzymali. Mężczyzna trafił do policyjnego aresztu. Policjanci zabezpieczyli również nóż, którym mógł posłużyć się w ataku na jedną z kobiet. Na podstawie zebranego materiału dowodowego przedstawili mu cztery zarzuty naruszenia czynności narządów ciała.W czwartek nadzorujący postępowanie prokurator z Prokuratury Rejonowej dla miasta Rzeszowa skierował do sądu wniosek o zastosowania wobec 24-latka aresztu tymczasowego. Sąd Rejonowy w Rzeszowie przychylił się do wniosku i zastosował wobec 24-latka areszt tymczasowy na 3 miesiące.",2019-05-16 16:26:00.000000,podkarpacka policja,"Policjanci zatrzymali mężczyznę podejrzanego o atakowanie kobiet w centrum Rzeszowa. W ciągu pięciu dni w parku przy ul. Pułaskiego zaatakował cztery kobiety. Jedną z nich ranił nożem. Mężczyzna już usłyszał zarzuty uszkodzenia ciała, a prokurator wystąpił z wnioskiem do sądu o areszt tymczasowy. ",False,2019-05-17 21:02:33.449935,"Policjanci zatrzymali mężczyznę podejrzanego o atakowanie kobiet w centrum Rzeszowa. W ciągu pięciu dni w parku przy ul. Pułaskiego zaatakował cztery kobiety. Jedną z nich ranił nożem. Mężczyzna już usłyszał zarzuty uszkodzenia ciała, a prokurator...","Zatrzymanie mężczyzny, podejrzanego o ataki na kobiety w centrum Rzeszowa","https://bi.im-g.pl/im/30/a4/17/z24792624V,Zatrzymanie-mezczyzny--podejrzanego-o-ataki-na-kob.jpg",image,"Atakował kobiety w parku w centrum Rzeszowa. Bił po głowie, ranił nożem","http://rzeszow.wyborcza.pl/rzeszow/7,34962,24792595,atakowal-kobiety-w-parku-w-centrum-rzeszowa-bil-po-glowie.html"
2,24791353,Jarosław Bińczyk,"Gdy reprezentacja zdobywała dwa razy mistrzostwo świata, w składzie miała tylko dwóch zawodników występujących za granicą: Michała Kubiaka (najpierw Halkbank Ankara, później japońskie Panasonic Panthers) i Fabiana Drzyzgę (Olympiakos). Żadnego ze złotych medalistów nie było we Włoszech, które znów skupiają większość największych siatkarskich gwiazd.Dekadę temu Serie A przeżywała kryzys organizacyjny, przez co przestała być konkurencyjna – wyjątek stanowiło Trentino – dla innych czołowych lig, także polskiej. Naszym gwiazdom gra we Włoszech przestała się opłacać albo – jak w przypadku Mariusza Wlazłego – nie chciały się ruszać z Polski. W odwrotną stronę ciągnęli trenerzy, nierzadko uznani – jak Andrea Anastasi, Lorenzo Bernardi czy Ferdinando De Giorgi. U nas pierwsze sukcesy odniósł Andrea Gardini, pod którego wodzą Zaksa Kędzierzyn-Koźle awansowała do finałów Ligi Mistrzów, a w tym sezonie sięgnęła po mistrzostwo i Puchar Polski. Rok wcześniej Roberto Piazza doprowadził do złota PGE Skrę Bełchatów, a Emanuele Zanini tworzył podstawy rewelacyjnej ostatnio Warty Zawiercie.",2019-05-16 16:35:00.000000,siatkówka,"Z siatkarskiej PlusLigi znikają znani włoscy trenerzy. Wracają do ojczyzny, gdzie do klubów wracają wielkie pieniądze, i ciągną za sobą czołowych polskich zawodników. - To dobrze, bo tam są większe możliwości rozwoju - uważa Ryszard Bosek.",False,2019-05-17 21:02:33.449935,"Z siatkarskiej PlusLigi znikają znani włoscy trenerzy. Wracają do ojczyzny, gdzie do klubów wracają wielkie pieniądze, i ciągną za sobą czołowych polskich zawodników. - To dobrze, bo tam są większe możliwości rozwoju - uważa Ryszard Bosek.",,https://bi.im-g.pl/im/47/a4/17/z24791111V.jpg,image,Schyłek ery w siatkówce? Polska jako etap przejściowy,"http://wyborcza.pl/7,154903,24791353,schylek-ery-w-siatkowce-polska-jako-etap-przejsciowy.html"
3,24792543,Maciej Stasiński,"Na rozmowy mediacyjne do Oslo zaprosił Wenezuelczyków rząd Norwegii. Jego delegaci spotkali się osobno z ministrem informacji Jorge Rodriguezem i gubernatorem Hectorem Rodriguezem oraz opozycyjnym posłem Stalinem Gonzálezem i dwoma doradcami opozycyjnego przywódcy Juana Guaidó (23 stycznia ogłosił się on tymczasowym prezydentem).O czym rozmawiają i jakie są perspektywy rokowań? Tego nie wie nikt. Wiadomo tylko, że to kolejna próba namówienia obu stron – od trzech miesięcy zwartych w politycznym klinczu – do polubownego rozwiązania kryzysu politycznego.Równolegle do pokojowego rozwiązania próbuje namówić reżim i opozycję kilkanaście krajów Ameryki Łacińskiej oraz europejska grupa kontaktowa – ale na razie bez powodzenia.Wszelkie poprzednie próby rozmów na temat przywrócenia w Wenezueli demokracji i rządów prawa, od kilku lat deptanych przez despotyczny reżim Nicolása Maduro, załamały się wskutek jego uporu. Prezydent pertraktował wyłącznie dla pozoru i zyskania na czasie, nie zaprzestając prześladowań opozycji. Nie zgadzał się na uwolnienie więźniów politycznych ani na przyspieszone wybory prezydenckie.",2019-05-16 15:47:00.000000,Świat,"To kolejna próba namówienia obu stron - od trzech miesięcy zwartych w politycznym klinczu - do polubownego rozwiązania kryzysu politycznego. W każdej chwili sytuacja w Wenezueli może się zaognić, a przemoc wybuchnąć na nowo, doprowadzając do jeszcze większego rozlewu krwi.",False,2019-05-17 21:02:33.449935,"To kolejna próba namówienia obu stron - od trzech miesięcy zwartych w politycznym klinczu - do polubownego rozwiązania kryzysu politycznego. W każdej chwili sytuacja w Wenezueli może się zaognić, a przemoc wybuchnąć na nowo, doprowadzając do jeszcze...","Przywódca wenezuelskiej opozycji, tymczasowy prezydent Juan Guaidó w otoczeniu tłumu zwolenników. Caracas, 11 maja 2019 r.","https://bi.im-g.pl/im/41/a4/17/z24792129V,Przywodca-wenezuelskiej-opozycji--tymczasowy-prezy.jpg",image,W Norwegii poufne rokowania z reżimem Nicolása Maduro i opozycją Juana Guaidó. Czy uda się przerwać impas dwuwładzy w Wenezueli?,"http://wyborcza.pl/7,75399,24792543,w-norwegii-poufne-rokowania-z-rezimem-nicolasa-maduro-i-opozycja.html"
4,24793246,key,"Na bydgoskiego biskupa Jana Tyrawę spadły gromy po emisji filmu dokumentalnego Tomasza Sekielskiego „Tylko nie mów nikomu”. Ordynariusz naszej diecezji odmówił komentarza przed kamerą, co zostało uwidocznione w napisach końcowych. A powinien wytłumaczyć, jak w Bydgoszczy znalazł się przeniesiony z Wrocławia ksiądz pedofil Paweł Kania. Dopiero dzisiaj (16 maja) reprezentujący biskupa mec. Edmund Dobecki wydał oświadczenie zamieszczone na internetowej stronie kurii. Przekonuje w nim, że podczas pobytu w naszym mieście Kania nie miał postawionego żadnego zarzutu dotyczącego pedofilii.Wczoraj (15 maja) napisaliśmy, że biskup Tyrawa przeniósł z Łobżenicy do Sępólna Krajeńskiego ks. Marcina K., kiedy pojawiły się zarzuty seksualnego nękania ministrantów. Dopiero gdy powtórzyły się w kolejnej parafii, zakazał mu kapłańskiej posługi.Dzisiaj cień na ordynariuszu rzuca list wystosowany przez posła PO Pawła Olszewskiego, który jednocześnie, w związku z „udokumentowanym tuszowaniem i utrudnianiem pociągnięcia do odpowiedzialności za pedofilię Pawła Kani” zwrócił się do nuncjusza apostolskiego w Polsce z żądaniem odwołania bydgoskiego biskupa. Olszewski zadał też ordynariuszowi sześć pytań w sprawie innego kapłana. Cytujemy je w całości:",2019-05-16 15:34:00.000000,Wiadomości z Bydgoszczy,"Coraz więcej trudnych pytań do bydgoskiego biskupa Jana Tyrawy. Poseł PO Paweł Olszewski napisał do niego list w sprawie kolejnego księdza, który miał być uwikłany w pedofilię. Żąda też odwołania hierarchy.",False,2019-05-17 21:02:33.449935,"Coraz więcej trudnych pytań do bydgoskiego biskupa Jana Tyrawy. Poseł PO Paweł Olszewski napisał do niego list w sprawie kolejnego księdza, który miał być uwikłany w pedofilię. Żąda też odwołania hierarchy.",Biskup Jan Tyrawa,"https://bi.im-g.pl/im/78/1a/17/z24226168V,Biskup-Jan-Tyrawa.jpg",image,Bydgoski poseł pyta biskupa Tyrawę o jeszcze jednego księdza,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24793246,bydgoski-posel-pyta-biskupa-tyrawe-o-jeszcze-jednego-ksiedza.html"
5,24797627,Ewa Ivanova,"„Jedynie Prezydent RP decyduje, czy uwzględnia wniosek KRS o powołanie danej osoby do pełnienia urzędu sędziego, czy też nie” – podkreśliła Kancelaria.„Wyborcza” opisała pozew poznańskiej sędzi Moniki Frąckowiak ze stowarzyszenia Iustitia przeciwko Janowi Majchrowskiemu z Izby Dyscyplinarnej SN.Frąckowiak chce podważyć status Majchrowskiego jako sędziego Sądu Najwyższego. Chodzi o to, że procedura jego wyboru przez nową Krajową Radę Sądownictwa i powołania go przez prezydenta była wadliwa – brak było kontrasygnaty premiera na obwieszczeniu o konkursie na stanowiska w SN.Nie zakończyła się też w Naczelnym Sądzie Administracyjnym procedura odwoławcza konkurentów Majchrowskiego. Rozstrzygnięcie w jego sprawie dotyczyłoby także praw i obowiązków wszystkich sędziów z tej Izby.Frąckowiak chce także, aby Izba Pracy i Ubezpieczeń Społecznych SN skierowała pytanie prawne do pełnego składu SN w sprawie statusu nowych sędziów Sądu Najwyższego. Jeśli by do tego doszło, byłaby szansa na podważenie uchwały z 10 kwietnia pełnej Izby Dyscyplinarnej. Przesądzono w niej, że brak kontrasygnaty premiera pod obwieszczeniem prezydenta o konkursie na sędziów SN nie podważa statusu sędziów powołanych przez prezydenta Andrzeja Dudę.",2019-05-17 21:22:00.000000,Kraj,"Żaden sąd nie jest właściwy do kontrolowania wykonywania przez Prezydenta RP prerogatywy powoływania sędziów"" - oświadczyła Kancelaria Prezydenta po naszym tekście o pozwie przeciwko p.o. prezesa nowej Izby Dyscyplinarnej Sądu Najwyższego.",False,2019-05-17 21:02:33.449935,"Żaden sąd nie jest właściwy do kontrolowania wykonywania przez Prezydenta RP prerogatywy powoływania sędziów"" - oświadczyła Kancelaria Prezydenta po naszym tekście o pozwie przeciwko p.o. prezesa nowej Izby Dyscyplinarnej Sądu Najwyższego.",Prezydent Andrzej Duda,"https://bi.im-g.pl/im/4e/98/17/z24740942V,Prezydent-Andrzej-Duda.jpg",image,"Wyborcza pisze o pozwie, prezydent Duda odpowiada","http://wyborcza.pl/7,75398,24797627,wyborcza-pisze-o-pozwie-prezydent-duda-odpowiada.html"
6,24797255,Paweł Rutkiewicz,"Patetyczna muzyka, na scenę wchodzi Jarosław Kaczyński, na widowni owacje na stojąco. „Jarosław, Jarosław” skandują zgromadzeni, których lokalne struktury Prawa i Sprawiedliwości sprosiły z całego województwa. „Masz tę Łódź” – krzyczeli, jakby zaklinając wynik wyborów do Parlamentu Europejskiego w Łodzi. VIII konwencja krajowa PiS, którą partia zorganizowała w hotelu Andel's, jest jedną z ostatnich, które zaplanowano przed 26 maja.- Chciałbym uświadomić wszystkim, jaka jest stawka tych najbliższych wyborów - powiedziała ""osoba, która w swoich czynach wskazuje, że dbałość o Polskę jest jej największą wartością"". Bo tak zapowiedział Kaczyńskiego Radosław Marzec, przewodniczący klubu PiS w łódzkiej radzie miejskiej.- My w tych wyborach możemy zrobić pierwszy krok, żeby się obronić przed różnymi niebezpieczeństwami – obwieścił następnie prezes, po czym zaczął wymieniać, co jego zdaniem jest największym niebezpieczeństwem dla Polski. Czym prezes straszył zgromadzonych? Przede wszystkim euro – obecnym od początku kampanii wyborczej PiS – a oprócz tego: perspektywą pozbawienia wpływu na wychowywanie dzieci, likwidacją 500+ oraz uchodźcami, którzy mieliby wprowadzić w Polsce szariat.",2019-05-17 19:40:00.000000,eurowybory 2019,"- My w tych wyborach możemy zrobić pierwszy krok, żeby się obronić przed różnymi niebezpieczeństwami - mówił w piątek Jarosław Kaczyński na ogólnopolskiej konwencji PiS w łódzkim hotelu Andel's.",False,2019-05-17 21:02:33.449935,"- My w tych wyborach możemy zrobić pierwszy krok, żeby się obronić przed różnymi niebezpieczeństwami - mówił w piątek Jarosław Kaczyński na ogólnopolskiej konwencji PiS w łódzkim hotelu Andel's.",,https://bi.im-g.pl/im/83/a6/17/z24797315V.jpg,image,"Wybory europejskie 2019. Kaczyński w Łodzi. PiS obroni nas przed euro, gender, uchodźcami, pedofilią i Niemcami","http://lodz.wyborcza.pl/lodz/7,35136,24797255,konwencja-pis-w-lodzi-kaczynski-prawo-i-sprawiedliwosc-musi.html"
7,24796693,mc,"Bydgoski poseł Paweł Olszewski (PO) zapytał wczoraj (16 maja) biskupa Jana Tyrawę o kolejnego księdza podejrzewanego o pedofilię. Dziś otrzymał odpowiedź. Kuria wydała oświadczenie. „W odpowiedzi na Otwarty List p. Pawła Olszewskiego z dnia 16 maja 2019 r., Kuria Diecezjalna oświadcza: W sprawie księdza Mirosława K. wszczęto dochodzenie prowadzone przez Prokuratora Prokuratury Rejonowej w Bydgoszczy, które zostało umorzone 27 grudnia 2011 r. Przeniesienie księdza Mirosława K. nie odbyło się w nocy z 31 stycznia na 01 lutego 2013 r. do parafii pw. Świętych Polskich Braci Męczenników w Bydgoszczy. W dniu 01 lutego 2013 r. ksiądz został przeniesiony do pracy duszpasterskiej w Hospicjum im. Księdza Jerzego Popiełuszki w Bydgoszczy, gdzie pełnił funkcję kapelana.Jednocześnie Kuria Diecezji Bydgoskiej w sprawie księdza Mirosława K. postanowiła przeprowadzić kanoniczne dochodzenie. Dokumentacja została przesłana do Kongregacji Nauki Wiary w Watykanie. W tym czasie ksiądz Mirosław K. został przeniesiony do Domu Księży Emerytów, gdzie oczekuje na decyzję Kongregacji Nauki Wiary” – wyjaśnia rzecznik kurii bydgoskiej ks. dr Sylwester Warzyński",2019-05-17 17:34:00.000000,Wiadomości z Bydgoszczy,"Ksiądz z diecezji bydgoskiej uwikłany w pedofilię przebywa w Domu Księży Emerytów, gdzie oczekuje na decyzję Kongregacji Nauki Wiary.",False,2019-05-17 21:02:33.449935,"Ksiądz z diecezji bydgoskiej uwikłany w pedofilię przebywa w Domu Księży Emerytów, gdzie oczekuje na decyzję Kongregacji Nauki Wiary.",Dom dla księży na emeryturze,"http://bi.gazeta.pl/im/d0/4c/10/z17091792V,Dom-dla-ksiezy-na-emeryturze.jpg",image,Kapłan uwikłany w pedofilię przebywa w bydgoskim Domu Księży Emerytów,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,24796693,kaplan-uwiklany-w-pedofilie-przebywa-w-bydgoskim-domu-ksiezy.html"
8,24797373,Marta Kielczewska-Konopka,"218 mln euro od 224,6 tys. darczyńców, zarówno osób prywatnych, jak i przedsiębiorstw. Fundacja Dziedzictwa, jedna z czterech instytucji delegowanych przez państwo do zbiórki pieniędzy na rzecz katedry, uznała, że tyle wystarczy. Zaskakując tym wszystkich, począwszy od ministra kultury.– Należy wykazać się rozsądkiem i wiedzieć, kiedy się zatrzymać – wyjaśniał decyzję dyrektor Guillaume Poitrinal, równocześnie chwaląc „historyczną” mobilizację na rzecz katedry.– Trzeba wyciągnąć wnioski z tego, co o stanie zabytków we Francji mówi dramat katedry, i zająć się rozsianymi po całym kraju 36 tys. „małych Notre Dame”. Zabytkowe mosty zamknięte dla publiczności, kościoły grożące zawaleniem, pomniki nieznanego żołnierza w katastrofalnym stanie – wymienia potrzeby inwestycyjne, przypominając, że specjalny pełnomocnik ds. zagrożonego dziedzictwa Stéphane Bern wyliczył je na 2 mld euro.",2019-05-17 19:32:00.000000,notre dame,"Diagnoza stanu paryskiej katedry, zdewastowanej miesiąc temu przez pożar, wciąż trwa. Nadal nie wiadomo, ile wyniosą koszty remontu. Tymczasem główna instytucja zbierająca dary na odbudowę tego arcydzieła gotyku jednostronnie zdecydowała, że 850 mln euro to dość. ",False,2019-05-17 21:02:33.449935,"Diagnoza stanu paryskiej katedry, zdewastowanej miesiąc temu przez pożar, wciąż trwa. Nadal nie wiadomo, ile wyniosą koszty remontu. Tymczasem główna instytucja zbierająca dary na odbudowę tego arcydzieła gotyku jednostronnie zdecydowała, że 850 mln...","Nad katedrą Notre Dame wciąż widać dym i ogień. Paryż, 16 kwietnia 2019 r.","https://bi.im-g.pl/im/1f/8b/17/z24688671V,Nad-katedra-Notre-Dame-wciaz-widac-dym-i-ogien--Pa.jpg",image,Odbudowa Notre Dame: 850 mln euro wystarczy? A może uwspółcześnić katedrę?,"http://wyborcza.pl/7,75399,24797373,odbudowa-notre-dame-850-mln-euro-wystarczy-a-moze-uwspolczesnic.html"
9,24797222,Bartosz T. Wieliński,"– Zbyt długo byłyśmy cierpliwe. Wiele kobiet w Kościele katolickim nie jest już w stanie akceptować tego, że nie wolno im sprawować ważnych funkcji. Kościół wydaje się skostniały, do 2060 r. może utracić aż połowę wiernych – mówi Maria Flachsbarth, posłanka CDU, szefowa Związku Katoliczek, sekretarz stanu w resorcie pomocy rozwojowej.Po chadeckiej polityk, która na dodatek zasiada w rządzie, należałoby się spodziewać wyważonych, wręcz ostrożnych wypowiedzi. Ale w Niemczech trwa właśnie kobiecy kościelny strajk, katoliczki w proteście przeciwko dyskryminacji nie wchodzą do kościołów i nie pomagają w parafiach. Flachsbarth, mimo funkcji pełnionej w polityce, przyznaje jego uczestniczkom rację.Zaczęło się w parafii św. Krzyża w Münster w katolickiej Westfalii. Na początku roku kobiety działające w parafii, pod wpływem adhortacji apostolskiej „Evangelii gaudium”, w której papież Franciszek wzywał do zmian w Kościele, napisały do niego petycję. Domagały się w zniesienia celibatu i dopuszczenia kobiet do kapłaństwa i kościelnych urzędów. Jednocześnie krytykowały Kościół za tuszowanie przypadków pedofilii przez hierarchów i domagały się zaangażowania Kościoła po stronie ofiar.",2019-05-17 19:11:00.000000,niemcy,"Koniec z pokorą, cierpliwością, służbą? Niemieckie katoliczki postanowiły zastrajkować. Sekretarz papieża seniora zarzuca im, że chcą ""założyć Kościół na nowo"".",False,2019-05-17 21:02:33.449935,"Koniec z pokorą, cierpliwością, służbą? Niemieckie katoliczki postanowiły zastrajkować. Sekretarz papieża seniora zarzuca im, że chcą ""założyć Kościół na nowo"".","W niedzielę 12 maja 2019 r. ok. 800 kobiet i kilkunastu mężczyzn stało przed katedrą w Münster obok transparentu, na którym namalowano Maryję z zaklejonymi plastrem ustami.","https://bi.im-g.pl/im/60/a6/17/z24797280V,W-niedziele-12-maja-2019-r--ok--800-kobiet-i-kilku.jpg",image,Maria 2.0 wstrząsa niemieckim Kościołem,"http://wyborcza.pl/7,75399,24797222,maria-2-0-wstrzasa-niemieckim-kosciolem.html"
